Date,Revenue,Cost of Revenue,Gross Profit,SG&A Expenses,Operating Income,Non-operating Income/Expense,EBT,Income Tax Provision,Income after Tax,Net Income Common,EPS (Basic),Gross Margin,EBIT Margin,EBT margin,Net Profit Margin,Free Cash Flow Margin,"EPS (Diluted, from Cont. Ops)","EPS (Basic, Consolidated)","EPS (Basic, from Continuous Ops)",Income from Continuous Operations,Consolidated Net Income/Loss,EBITDA Margin,Operating Cash Flow Margin,Ticker
2020-03-31 00:00:00,9452000000.0,1402000000.0,8050000000.0,5784000000.0,2266000000.0,,2266000000.0,483000000.0,1783000000.0,1688000000.0,2.3,0.8517,0.0,0.2397,0.1786,0.1535,2.3969,2.4281,2.4281,1783000000.0,1783000000.0,0.0,0.1823,FITB
2019-12-31 00:00:00,9790000000.0,1457000000.0,8333000000.0,5131000000.0,3202000000.0,,3202000000.0,690000000.0,2512000000.0,2419000000.0,3.4,0.8512,0.0,0.3271,0.2471,0.1618,3.4885,3.536,3.536,2512000000.0,2512000000.0,0.0,0.1863,FITB
2019-09-30 00:00:00,9163000000.0,1437000000.0,7726000000.0,4879000000.0,2847000000.0,,2847000000.0,616000000.0,2231000000.0,2149000000.0,3.08,0.8432,0.0,0.3107,0.2345,0.1238,3.2041,3.2483,3.2483,2231000000.0,2231000000.0,0.0,0.15,FITB
2019-06-30 00:00:00,8676000000.0,1326000000.0,7350000000.0,4642000000.0,2708000000.0,,2708000000.0,590000000.0,2118000000.0,2040000000.0,2.98,0.8472,0.0,0.3121,0.2351,0.2494,3.1002,3.1459,3.1459,2118000000.0,2118000000.0,0.0,0.2733,FITB
2019-03-31 00:00:00,8392000000.0,1184000000.0,7208000000.0,4329000000.0,2879000000.0,,2879000000.0,612000000.0,2267000000.0,2192000000.0,3.22,0.8589,0.0,0.3431,0.2612,0.3599,3.3591,3.4131,3.4131,2267000000.0,2267000000.0,0.0,0.3724,FITB
2018-12-31 00:00:00,7973000000.0,1043000000.0,6930000000.0,4165000000.0,2765000000.0,,2765000000.0,572000000.0,2193000000.0,2118000000.0,3.07,0.8692,0.0,0.3468,0.2656,0.3383,3.1992,3.2569,3.2569,2193000000.0,2193000000.0,0.0,0.3582,FITB
2018-09-30 00:00:00,7726000000.0,920000000.0,6806000000.0,4026000000.0,2780000000.0,,2780000000.0,547000000.0,2233000000.0,2162000000.0,3.1,0.8809,0.0,0.3598,0.2798,0.2559,3.1739,3.2348,3.2348,2233000000.0,2233000000.0,0.0,0.282,FITB
2018-06-30 00:00:00,8561000000.0,830000000.0,7731000000.0,4012000000.0,3719000000.0,,3719000000.0,908000000.0,2811000000.0,2740000000.0,3.85,0.903,0.0,0.4344,0.3201,0.2281,3.9148,3.9875,3.9875,2811000000.0,2811000000.0,0.0,0.2489,FITB
2018-03-31 00:00:00,8219000000.0,748000000.0,7471000000.0,4006000000.0,3465000000.0,,3465000000.0,889000000.0,2576000000.0,2501000000.0,3.5,0.909,0.0,0.4216,0.3043,0.1145,3.5379,3.6015,3.6015,2576000000.0,2576000000.0,0.0,0.1478,FITB
2017-12-31 00:00:00,7713000000.0,691000000.0,7022000000.0,4043000000.0,2979000000.0,,2979000000.0,799000000.0,2180000000.0,2105000000.0,2.89,0.9104,0.0,0.3862,0.2729,0.153,2.9432,2.9932,2.9932,2180000000.0,2180000000.0,0.0,0.1919,FITB
2017-09-30 00:00:00,7664000000.0,651000000.0,7013000000.0,3982000000.0,3031000000.0,,3031000000.0,968000000.0,2063000000.0,1987000000.0,2.7,0.9151,0.0,0.3955,0.2593,0.2564,2.7662,2.8104,2.8104,2063000000.0,2063000000.0,0.0,0.2765,FITB
2017-06-30 00:00:00,6848000000.0,619000000.0,6229000000.0,3993000000.0,2236000000.0,,2236000000.0,671000000.0,1565000000.0,1489000000.0,1.99,0.9096,0.0,0.3265,0.2174,0.2656,2.0643,2.0918,2.0918,1565000000.0,1565000000.0,0.0,0.2966,FITB
2017-03-31 00:00:00,6823000000.0,596000000.0,6227000000.0,4058000000.0,2169000000.0,,2169000000.0,647000000.0,1522000000.0,1454000000.0,1.93,0.9126,0.0,0.3179,0.2131,0.2961,2.0001,2.0236,2.0236,1522000000.0,1522000000.0,0.0,0.3262,FITB
2016-12-31 00:00:00,6889000000.0,578000000.0,6311000000.0,4103000000.0,2208000000.0,,2208000000.0,665000000.0,1543000000.0,1472000000.0,1.95,0.9161,0.0,0.3205,0.2137,0.2701,2.0184,2.0371,2.0371,1543000000.0,1543000000.0,0.0,0.3035,FITB
2016-09-30 00:00:00,7350000000.0,560000000.0,6790000000.0,4286000000.0,2504000000.0,,2504000000.0,683000000.0,1821000000.0,1742000000.0,2.26,0.9238,0.0,0.3407,0.237,0.2464,2.3416,2.3629,2.3629,1821000000.0,1821000000.0,0.0,0.2859,FITB
2016-06-30 00:00:00,7192000000.0,535000000.0,6657000000.0,4332000000.0,2325000000.0,,2325000000.0,639000000.0,1686000000.0,1603000000.0,2.06,0.9256,0.0,0.3233,0.2229,0.261,2.134,2.1545,2.1545,1686000000.0,1686000000.0,0.0,0.3017,FITB
2016-03-31 00:00:00,7106000000.0,507000000.0,6599000000.0,4284000000.0,2315000000.0,,2315000000.0,644000000.0,1671000000.0,1587000000.0,2.02,0.9287,0.0,0.3258,0.2233,0.2914,2.0905,2.112,2.112,1671000000.0,1671000000.0,0.0,0.3251,FITB
2015-12-31 00:00:00,7031000000.0,495000000.0,6536000000.0,4171000000.0,2365000000.0,,2365000000.0,659000000.0,1706000000.0,1622000000.0,2.07,0.9296,0.0,0.3364,0.2307,0.3138,2.1123,2.1362,2.1362,1706000000.0,1706000000.0,0.0,0.3439,FITB
2015-09-30 00:00:00,6562000000.0,492000000.0,6070000000.0,4133000000.0,1937000000.0,,1937000000.0,501000000.0,1436000000.0,1347000000.0,1.71,0.925,0.0,0.2952,0.2053,0.2804,1.7587,1.7781,1.7781,1436000000.0,1436000000.0,0.0,0.3106,FITB
2015-06-30 00:00:00,6361000000.0,482000000.0,5879000000.0,3993000000.0,1886000000.0,,1886000000.0,491000000.0,1395000000.0,1313000000.0,1.64,0.9242,0.0,0.2965,0.2064,0.2836,1.691,1.7092,1.7092,1395000000.0,1395000000.0,0.0,0.324,FITB
2015-03-31 00:00:00,6546000000.0,474000000.0,6072000000.0,3997000000.0,2075000000.0,,2075000000.0,550000000.0,1525000000.0,1436000000.0,1.77,0.9276,0.0,0.317,0.2194,0.3043,1.8284,1.8485,1.8485,1525000000.0,1525000000.0,0.0,0.342,FITB
2014-12-31 00:00:00,6503000000.0,451000000.0,6052000000.0,4024000000.0,2028000000.0,,2028000000.0,545000000.0,1483000000.0,1402000000.0,1.68,0.9306,0.0,0.3119,0.2156,0.2796,1.7592,1.78,1.78,1483000000.0,1483000000.0,0.0,0.3192,FITB
2014-09-30 00:00:00,6544000000.0,425000000.0,6119000000.0,4049000000.0,2070000000.0,,2070000000.0,570000000.0,1500000000.0,1432000000.0,1.68,0.9351,0.0,0.3163,0.2188,0.3087,1.7543,1.771,1.771,1500000000.0,1500000000.0,0.0,0.355,FITB
2014-06-30 00:00:00,6719000000.0,409000000.0,6310000000.0,4100000000.0,2210000000.0,,2210000000.0,629000000.0,1581000000.0,1525000000.0,1.76,0.9391,0.0,0.3289,0.227,0.3956,1.8227,1.8394,1.8394,1581000000.0,1581000000.0,0.0,0.4419,FITB
2014-03-31 00:00:00,7019000000.0,405000000.0,6614000000.0,4169000000.0,2445000000.0,,2445000000.0,712000000.0,1733000000.0,1695000000.0,1.96,0.9423,0.0,0.3483,0.2415,0.4689,1.9614,2.0041,2.0041,1733000000.0,1733000000.0,0.0,0.5286,FITB
2013-12-31 00:00:00,7200000000.0,412000000.0,6788000000.0,4190000000.0,2598000000.0,,2598000000.0,772000000.0,1826000000.0,1799000000.0,2.07,0.9428,0.0,0.3608,0.2499,0.5761,2.0408,2.1001,2.1001,1826000000.0,1826000000.0,0.0,0.6382,FITB
2013-09-30 00:00:00,7393000000.0,428000000.0,6965000000.0,4390000000.0,2575000000.0,,2575000000.0,756000000.0,1819000000.0,1811000000.0,2.07,0.9421,0.0,0.3483,0.245,0.4297,2.0083,2.0863,2.0863,1819000000.0,1819000000.0,0.0,0.4934,FITB
2013-06-30 00:00:00,7374000000.0,449000000.0,6925000000.0,4451000000.0,2474000000.0,,2474000000.0,712000000.0,1762000000.0,1744000000.0,1.99,0.9391,0.0,0.3355,0.2365,0.3546,1.9196,2.0104,2.0104,1762000000.0,1762000000.0,0.0,0.417,FITB
2013-03-31 00:00:00,7035000000.0,477000000.0,6558000000.0,4360000000.0,2198000000.0,,2198000000.0,642000000.0,1556000000.0,1535000000.0,1.71,0.9322,0.0,0.3124,0.2182,0.2028,1.6667,1.7435,1.7435,1556000000.0,1556000000.0,0.0,0.2682,FITB
2012-12-31 00:00:00,7106000000.0,512000000.0,6594000000.0,4384000000.0,2210000000.0,,2210000000.0,636000000.0,1574000000.0,1541000000.0,1.7,0.9279,0.0,0.311,0.2169,0.293,1.6646,1.7402,1.7402,1574000000.0,1574000000.0,0.0,0.3598,FITB
