Date,Revenue,Cost of Revenue,Gross Profit,SG&A Expenses,Operating Income,Interest Expense (Operating),Non-operating Income/Expense,Non-operating Interest Expenses,EBT,Income Tax Provision,Income after Tax,Share of Subsidiary Earnings,Net Income Common,EPS (Basic),Gross Margin,EBIT Margin,EBT margin,Net Profit Margin,Free Cash Flow Margin,EBITDA,EBIT,"EPS (Diluted, from Cont. Ops)","EPS (Diluted, from Disc. Ops)","EPS (Basic, Consolidated)","EPS (Basic, from Discontinued Ops)","EPS (Basic, from Continuous Ops)",Income from Continuous Operations,Income from Discontinued Operations,Consolidated Net Income/Loss,EBITDA Margin,Operating Cash Flow Margin,Ticker
2019-12-31 00:00:00,15561400000.0,5106100000.0,10455300000.0,5192100000.0,2592299300.0,,-757500000.0,1072500000.0,1834800000.0,-12900000.0,1847700100.0,72100000.0,1921100000.0,3.89,0.6719,0.1666,0.1179,0.1235,-0.1145,5332399000.0,2592299800.0,3.876,,3.8886,,3.8886,1919800100.0,,1919800100.0,0.3427,0.2744,AEP
2019-09-30 00:00:00,15746499000.0,5294600000.0,10451899000.0,5067900000.0,2848700900.0,,-733200000.0,1032900000.0,2115500000.0,52500000.0,2063000000.0,68900000.0,2131000100.0,4.32,0.6638,0.1809,0.1343,0.1353,-0.0837,5416201000.0,2848701600.0,4.3065,,4.3197,,4.3197,2131900000.0,,2131900100.0,0.344,0.2947,AEP
2019-06-30 00:00:00,15764599000.0,5504600000.0,10259999000.0,5208200000.0,2559100800.0,,-722000000.0,1014600000.0,1837100000.0,-68800000.0,1905900000.0,71800000.0,1975100100.0,4.0,0.6508,0.1623,0.1165,0.1253,-0.067,5089701000.0,2559101500.0,3.9989,,4.0095,,4.0095,1977700000.0,,1977700100.0,0.3229,0.3183,AEP
2019-03-31 00:00:00,16204199000.0,5706600000.0,10497599000.0,5309200000.0,2765100600.0,,-731700000.0,1006200000.0,2033400000.0,57800000.0,1975600000.0,73100000.0,2042200100.0,4.14,0.6478,0.1706,0.1255,0.126,-0.0457,5229301000.0,2765101300.0,4.1463,,4.1553,,4.1553,2048700000.0,,2048700100.0,0.3227,0.3227,AEP
2018-12-31 00:00:00,16195699000.0,5786500000.0,10409199000.0,5369300000.0,2682700500.0,,-709200000.0,984400000.0,1973500000.0,115300000.0,1858200000.0,73100000.0,1923800100.0,3.9,0.6427,0.1656,0.1219,0.1188,-0.0672,5083101000.0,2682701200.0,3.9114,,3.9192,,3.9192,1931300000.0,,1931300100.0,0.3139,0.3225,AEP
2018-09-30 00:00:00,16205000000.0,5750400000.0,10454600000.0,5298200000.0,2862499300.0,,-703400000.0,960100000.0,2159100000.0,265400000.0,1893700100.0,74600000.0,1961099900.0,3.97,0.6451,0.1766,0.1332,0.121,-0.094,5176199000.0,2862499800.0,3.9891,,3.9962,,3.9962,1968300100.0,,1968299900.0,0.3194,0.3134,AEP
2018-06-30 00:00:00,15976600000.0,5550800000.0,10425800000.0,5047000000.0,3168999500.0,,-690200000.0,926600000.0,2478800000.0,610100000.0,1868700100.0,76600000.0,1928199900.0,3.91,0.6526,0.1984,0.1552,0.1207,-0.1154,5400599000.0,3169000000.0,3.9447,,3.9522,,3.9522,1945300100.0,,1945299900.0,0.338,0.2854,AEP
2018-03-31 00:00:00,15539900000.0,5398700000.0,10141200000.0,4853700000.0,3145299300.0,,-699300000.0,907200000.0,2446000000.0,728500000.0,1717500100.0,73900000.0,1774799900.0,3.6,0.6526,0.2024,0.1574,0.1142,-0.1265,5321699000.0,3145299800.0,3.6341,,3.6413,,3.6413,1791400100.0,,1791399900.0,0.3425,0.2745,AEP
2017-12-31 00:00:00,15424900000.0,5311800000.0,10113100000.0,4730200000.0,3524999300.0,,-708800000.0,895000000.0,2816200000.0,969700000.0,1846500100.0,82400000.0,1912599900.0,3.88,0.6556,0.2285,0.1826,0.124,0.0479,5651299000.0,3524999800.0,3.9156,,3.922,,3.922,1928900100.0,,1928899900.0,0.3664,0.2769,AEP
2017-09-30 00:00:00,15404600000.0,5381800000.0,10022800000.0,5021500000.0,3326800300.0,,-657900000.0,878000000.0,2668900000.0,858100000.0,1810800000.0,91500000.0,1885300000.0,3.83,0.6506,0.216,0.1733,0.1224,0.0717,5348500700.0,3326800100.0,3.8564,,3.8672,,3.8609,1902300000.0,,1902299900.0,0.3472,0.2743,AEP
2017-06-30 00:00:00,15952100000.0,5610400000.0,10341700000.0,5157700000.0,1223801200.0,,-679400000.0,880000000.0,544400000.0,59600000.0,484800000.0,96600000.0,574800000.0,1.16,0.6483,0.0767,0.0341,0.036,0.0977,3269601200.0,1223801000.0,1.1672,,1.1811,,1.169,581400000.0,,581399900.0,0.205,0.2829,AEP
2017-03-31 00:00:00,16268500000.0,5728500000.0,10540000000.0,5194900000.0,1356701400.0,,-684300000.0,882000000.0,672400000.0,34000000.0,638400000.0,73200000.0,701900000.0,1.42,0.6479,0.0834,0.0413,0.0431,0.1006,3427001200.0,1356701200.0,1.4336,,1.4414,,1.434,711600000.0,,709099900.0,0.2107,0.2784,AEP
2016-12-31 00:00:00,16380100000.0,5730300000.0,10649800000.0,5255800000.0,1163901100.0,,-688300000.0,877200000.0,475600000.0,-73700000.0,549300000.0,71200000.0,610900000.0,1.24,0.6502,0.0711,0.029,0.0373,-0.0224,3254801200.0,1163900900.0,1.25,,1.2574,,1.25,620500000.0,,617999900.0,0.1987,0.2761,AEP
2016-09-30 00:00:00,16204699000.0,4985200000.0,11219499000.0,5825100000.0,1097598900.0,,-736100000.0,883000000.0,361499900.0,-41500000.0,402999900.0,47500000.0,707100000.0,1.44,0.6924,0.0677,0.0223,0.0436,-0.0221,3282598700.0,1097599600.0,0.894,0.55,1.4539,0.55,0.8944,450500000.0,270800000.0,713500100.0,0.2026,0.2628,AEP
2016-06-30 00:00:00,15983899000.0,5017800000.0,10966099000.0,5752900000.0,3185697900.0,,-724300000.0,877900000.0,2461399900.0,768600000.0,1692799900.0,33700000.0,1991200000.0,4.06,0.6861,0.1993,0.154,0.1246,-0.0214,5365898200.0,3185698600.0,3.494,0.55,4.0671,0.55,3.4944,1726500000.0,270700000.0,1997300100.0,0.3357,0.2675,AEP
2016-03-31 00:00:00,15917699000.0,5064300000.0,10853399000.0,5718400000.0,3123598000.0,,-710700000.0,872200000.0,2412899900.0,827900000.0,1584999900.0,66500000.0,1919100000.0,3.92,0.6818,0.1962,0.1516,0.1206,-0.0219,5282198200.0,3123598700.0,3.344,,3.9216,,3.3444,1651500000.0,,1924700100.0,0.3318,0.2696,AEP
2015-12-31 00:00:00,16453199000.0,6108200000.0,10344999000.0,5001800000.0,3333498300.0,,-710600000.0,873900000.0,2622899900.0,919600000.0,1703299900.0,65300000.0,2047100000.0,4.19,0.6288,0.2026,0.1594,0.1244,0.0143,5488198200.0,3333499000.0,3.59,0.58,4.1854,0.58,3.59,1768600000.0,283700000.0,2052300100.0,0.3336,0.2886,AEP
2015-09-30 00:00:00,16364100000.0,7000400000.0,9363700000.0,4089600000.0,3281500500.0,,-704699900.0,868100000.0,2576799900.0,943700000.0,1633099900.0,85800000.0,1768300000.0,3.62,0.5722,0.2005,0.1575,0.1081,0.016,5420900300.0,3281500500.0,3.4907,0.12,3.6184,0.12,3.4893,1718900000.0,54700000.0,1773600000.0,0.3313,0.2932,AEP
2015-06-30 00:00:00,16093700000.0,6842700000.0,9251000000.0,4068000000.0,3226300500.0,,-702499900.0,864900000.0,2523799900.0,932100000.0,1591699900.0,98400000.0,1743000000.0,3.57,0.5748,0.2005,0.1568,0.1083,0.0097,5313700300.0,3226300500.0,3.4407,0.12,3.5698,0.12,3.4393,1690100000.0,57900000.0,1748000000.0,0.3302,0.2861,AEP
2015-03-31 00:00:00,16311000000.0,7002600000.0,9308400000.0,4217200000.0,3189200400.0,,-712699900.0,866700000.0,2476499900.0,922800000.0,1553699900.0,96000000.0,1703000000.0,3.49,0.5707,0.1955,0.1518,0.1044,0.0248,5235700300.0,3189200400.0,3.361,,3.4908,,3.3601,1649700000.0,,1707700000.0,0.321,0.2898,AEP
2014-12-31 00:00:00,16378600000.0,6357700000.0,10020900000.0,4995900000.0,3127400400.0,,-724499900.0,868000000.0,2402899900.0,902600000.0,1500299900.0,90200000.0,1633800000.0,3.35,0.6118,0.1909,0.1467,0.0998,0.0249,5169200300.0,3127400400.0,3.24,,3.3525,,3.24,1590500000.0,,1638000000.0,0.3156,0.281,AEP
2014-09-30 00:00:00,16082500000.0,6200100000.0,9882400000.0,4759999900.0,3358499000.0,,-727200000.0,863000000.0,2631300000.0,943700000.0,1687600100.0,84300000.0,1789500000.0,3.67,0.6145,0.2088,0.1636,0.1113,0.0407,5322599000.0,3358499000.0,3.6237,,3.6735,,3.6231,1771900000.0,,1793200000.0,0.331,0.2967,AEP
2014-06-30 00:00:00,16097500000.0,6212100000.0,9885400000.0,4700999900.0,3328499000.0,,-740200000.0,871000000.0,2588300000.0,936700000.0,1651600100.0,71300000.0,1729500000.0,3.55,0.6141,0.2068,0.1608,0.1074,0.0516,5258599000.0,3328499000.0,3.5244,,3.5544,,3.5244,1722900000.0,,1733200000.0,0.3267,0.2968,AEP
2014-03-31 00:00:00,15635500000.0,5963100000.0,9672400000.0,4553999900.0,3108499000.0,,-710200000.0,878000000.0,2398300000.0,789700000.0,1608600100.0,62300000.0,1677500000.0,3.44,0.6186,0.1988,0.1534,0.1073,0.046,5026599000.0,3108499000.0,3.4205,,3.4507,,3.4207,1670900000.0,,1681200000.0,0.3215,0.2861,AEP
2013-12-31 00:00:00,14813500000.0,5559100000.0,9254400000.0,4492999900.0,2822499000.0,,-729200000.0,890000000.0,2093300000.0,677700000.0,1415600100.0,58300000.0,1480500000.0,3.04,0.6247,0.1905,0.1413,0.0999,0.0302,4665599000.0,2822499000.0,3.0199,,3.05,,3.02,1473900000.0,,1484200000.0,0.315,0.2765,AEP
2013-09-30 00:00:00,15197000000.0,5498000000.0,9699000000.0,4949000000.0,2426000000.0,,-814000000.0,976000000.0,1612000000.0,504000000.0,1108000000.0,50000000.0,1155000000.0,2.38,0.6382,0.1596,0.1061,0.076,0.0357,4302000000.0,2426000000.0,2.3776,,2.3798,,2.3798,1158000000.0,,1158000000.0,0.2831,0.2587,AEP
2013-06-30 00:00:00,15177000000.0,5464000000.0,9713000000.0,5034000000.0,2463000000.0,,-816000000.0,984000000.0,1647000000.0,488000000.0,1159000000.0,53000000.0,1209000000.0,2.49,0.64,0.1623,0.1085,0.0797,0.0215,4360000000.0,2463000000.0,2.4923,,2.4947,,2.4947,1212000000.0,,1212000000.0,0.2873,0.2377,AEP
2013-03-31 00:00:00,15146000000.0,5369000000.0,9777000000.0,5041000000.0,2657000000.0,,-860000000.0,991000000.0,1797000000.0,610000000.0,1187000000.0,49000000.0,1233000000.0,2.55,0.6455,0.1754,0.1186,0.0814,0.0367,4572000000.0,2657000000.0,2.5446,,2.5468,,2.5468,1236000000.0,,1236000000.0,0.3019,0.2432,AEP
2012-12-31 00:00:00,14945000000.0,5280000000.0,9665000000.0,4927000000.0,2656000000.0,,-834000000.0,988000000.0,1822000000.0,604000000.0,1218000000.0,44000000.0,1259000000.0,2.6,0.6467,0.1777,0.1219,0.0842,0.047,4574000000.0,2656000000.0,2.6016,,2.6037,,2.6037,1262000000.0,,1262000000.0,0.3061,0.2545,AEP
