Date,Revenue,Cost of Revenue,Gross Profit,SG&A Expenses,Operating Income,Non-operating Income/Expense,EBT,Income Tax Provision,Income after Tax,Net Income Common,EPS (Basic),Gross Margin,EBIT Margin,EBT margin,Net Profit Margin,Free Cash Flow Margin,"EPS (Diluted, from Cont. Ops)","EPS (Basic, Consolidated)","EPS (Basic, from Continuous Ops)",Income from Continuous Operations,Consolidated Net Income/Loss,EBITDA Margin,Operating Cash Flow Margin,Ticker
2016-12-31 00:00:00,1649948000.0,42873000.0,1607075000.0,966476000.0,640599000.0,,640599000.0,250333000.0,390266000.0,382685000.0,7.36,0.974,0.0,0.3883,0.2319,0.2536,7.4551,7.5174,7.5174,390266000.0,390266000.0,0.0,0.2859,SIVB
2016-09-30 00:00:00,1622851100.0,42308000.0,1580543100.0,954705000.0,625838100.0,,625838000.0,249205000.0,376633000.0,370731000.0,7.15,0.9739,0.0,0.3856,0.2284,0.1875,7.2147,7.2714,7.2714,376633000.0,376633000.0,0.0,0.2206,SIVB
2016-06-30 00:00:00,1551566100.0,41187000.0,1510379100.0,932086000.0,578293100.0,,578293000.0,229345000.0,348948000.0,341383000.0,6.61,0.9735,0.0,0.3727,0.22,0.1398,6.6982,6.7581,6.7581,348948000.0,348948000.0,0.0,0.1743,SIVB
2016-03-31 00:00:00,1525011100.0,40686000.0,1484325100.0,916026000.0,568299100.0,,568299000.0,219272000.0,349027000.0,334562000.0,6.5,0.9733,0.0,0.3727,0.2194,0.1879,6.7106,6.7797,6.7797,349027000.0,349027000.0,0.0,0.2243,SIVB
2015-12-31 00:00:00,1519559100.0,40340000.0,1479219100.0,875645000.0,603574100.0,,603574000.0,228754000.0,374820000.0,343904000.0,6.71,0.9735,0.0,0.3972,0.2263,0.1877,7.2197,7.3039,7.3039,374820000.0,374820000.0,0.0,0.2232,SIVB
2015-09-30 00:00:00,1537182900.0,39165000.0,1498017900.0,862278000.0,635739900.0,,635740000.0,221134000.0,414606000.0,314382000.0,6.17,0.9745,0.0,0.4136,0.2045,0.1448,7.8021,7.8801,7.8801,414606000.0,414606000.0,0.0,0.1777,SIVB
2015-06-30 00:00:00,1473407900.0,37795000.0,1435612900.0,840491000.0,595121900.0,,595122000.0,204324000.0,390798000.0,296626000.0,5.82,0.9743,0.0,0.4039,0.2013,0.1356,7.3561,7.4355,7.4355,390798000.0,390798000.0,0.0,0.1684,SIVB
2015-03-31 00:00:00,1321245900.0,36516000.0,1284729900.0,792757000.0,491972900.0,,491973000.0,185278000.0,306695000.0,261436000.0,5.19,0.9724,0.0,0.3724,0.1979,0.1589,5.7464,5.808,5.808,306695000.0,306695000.0,0.0,0.1956,SIVB
2014-12-31 00:00:00,1464154900.0,35321000.0,1428833900.0,766666000.0,662167900.0,,662168000.0,183508000.0,478660000.0,263870000.0,5.44,0.9759,0.0,0.4523,0.1802,0.1454,9.6384,9.7824,9.7824,478660000.0,478660000.0,0.0,0.1743,SIVB
2014-09-30 00:00:00,1486889900.0,34719000.0,1452170900.0,731248000.0,720922900.0,,720923000.0,180488000.0,540434900.0,263301000.0,5.57,0.9766,0.0,0.4849,0.1771,0.1827,11.4973,11.6967,11.6967,540434900.0,540435000.0,0.0,0.2086,SIVB
2014-06-30 00:00:00,1620286900.0,34102000.0,1586184900.0,706039000.0,880145900.0,,880146000.0,187685000.0,692460900.0,266945000.0,5.81,0.979,0.0,0.5432,0.1648,0.1989,14.9323,15.1755,15.1755,692460900.0,692461000.0,0.0,0.2206,SIVB
2014-03-31 00:00:00,1668457900.0,33128000.0,1635329900.0,695012000.0,940317900.0,,940318000.0,181725000.0,758592900.0,264576000.0,5.84,0.9801,0.0,0.5636,0.1586,0.1159,16.3954,16.6541,16.6541,758592900.0,758593000.0,0.0,0.1335,SIVB
2013-12-31 00:00:00,1402826900.0,32277000.0,1370549900.0,678937000.0,691612900.0,,691613000.0,146830000.0,544782900.0,214517000.0,4.76,0.977,0.0,0.493,0.1529,0.1011,11.8575,12.0238,12.0238,544782900.0,544783000.0,0.0,0.1225,SIVB
2013-09-30 00:00:00,1263586100.0,31496000.0,1232090100.0,645916000.0,586174100.0,,586174000.0,133299000.0,452875000.0,207517000.0,4.6,0.9751,0.0,0.4639,0.1642,0.1147,9.9099,10.0356,10.0356,452875000.0,452875000.0,0.0,0.1318,SIVB
2013-06-30 00:00:00,1051793100.0,30880000.0,1020913100.0,616713000.0,404200100.0,,404200000.0,114365000.0,289835000.0,182185000.0,4.07,0.9706,0.0,0.3843,0.1732,0.1966,6.414,6.4882,6.4882,289835000.0,289835000.0,0.0,0.223,SIVB
2013-03-31 00:00:00,1015815100.0,30862000.0,984953100.0,598614000.0,386339100.0,,386339000.0,115914000.0,270425000.0,181204000.0,4.07,0.9696,0.0,0.3803,0.1784,0.1704,6.0163,6.0858,6.0858,270425000.0,270425000.0,0.0,0.2027,SIVB
2012-12-31 00:00:00,984264100.0,30854000.0,953410100.0,590328000.0,363082100.0,,363082000.0,113269000.0,249813000.0,175103000.0,3.95,0.9687,0.0,0.3689,0.1779,0.1644,5.5807,5.6465,5.6465,249813000.0,249813000.0,0.0,0.1992,SIVB
