Date,Revenue,Cost of Revenue,Gross Profit,SG&A Expenses,Operating Income,Non-operating Income/Expense,Non-operating Interest Expenses,EBT,Income Tax Provision,Income after Tax,Net Income Common,EPS (Basic),Gross Margin,EBIT Margin,EBT margin,Net Profit Margin,Free Cash Flow Margin,EBITDA,EBIT,"EPS (Diluted, from Cont. Ops)","EPS (Basic, Consolidated)","EPS (Basic, from Continuous Ops)",Income from Continuous Operations,Consolidated Net Income/Loss,EBITDA Margin,Operating Cash Flow Margin,Ticker
2017-09-30 00:00:00,14091000000.0,11042800000.0,3048199600.0,1471600000.0,1576600300.0,25500000.0,,1602099900.0,563700000.0,1038399900.0,1038400000.0,2.77,0.2163,0.1119,0.1137,0.0737,0.0201,1636300400.0,1576600500.0,2.7405,2.7742,2.7742,1038399900.0,1038400000.0,0.1161,0.0312,DHI
2017-06-30 00:00:00,13673100000.0,10697000000.0,2976100500.0,1440500100.0,1528400600.0,21200000.0,,1549600000.0,540800000.0,1008800000.0,1008800000.0,2.69,0.2177,0.1118,0.1133,0.0738,0.0165,1600800700.0,1528401300.0,2.6688,2.7005,2.7005,1008800000.0,1008800000.0,0.1171,0.0256,DHI
2017-03-31 00:00:00,13128600000.0,10258900000.0,2869700600.0,1402800100.0,1459700700.0,24000000.0,,1483700000.0,514100000.0,969600000.0,969600000.0,2.59,0.2186,0.1112,0.113,0.0739,0.0273,1532800800.0,1459701400.0,2.5716,2.6013,2.6013,969600000.0,969600000.0,0.1168,0.0351,DHI
2016-12-31 00:00:00,12645200000.0,9878300000.0,2766900400.0,1356800100.0,1402900400.0,27400000.0,,1430300000.0,494800000.0,935500000.0,935500000.0,2.51,0.2188,0.1109,0.1131,0.074,0.0403,1477200500.0,1402901100.0,2.4888,2.5161,2.5161,935500000.0,935500000.0,0.1168,0.0472,DHI
2016-09-30 00:00:00,12157400000.0,9502600000.0,2654800200.0,1320300100.0,1327300100.0,26200000.0,,1353500000.0,467200000.0,886300000.0,886300000.0,2.39,0.2184,0.1092,0.1113,0.0729,0.0442,1400900100.0,1327300800.0,2.3628,2.3889,2.3889,886300000.0,886300000.0,0.1152,0.0513,DHI
2016-06-30 00:00:00,11588800000.0,9093399000.0,2495400300.0,1258700000.0,1226900900.0,32300000.0,,1259200000.0,417700000.0,841500000.0,841500100.0,2.28,0.2153,0.1059,0.1087,0.0726,0.0499,1298100900.0,1226900400.0,2.2534,2.2769,2.2769,841500000.0,841500000.0,0.112,0.0518,DHI
2016-03-31 00:00:00,11307700000.0,8890799000.0,2416900500.0,1225700000.0,1181401100.0,33000000.0,,1214400000.0,401300000.0,813100000.0,813100100.0,2.21,0.2137,0.1045,0.1074,0.0719,0.0778,1253201100.0,1181400600.0,2.1868,2.2086,2.2086,813100000.0,813100000.0,0.1108,0.0792,DHI
2015-12-31 00:00:00,10937800000.0,8613499000.0,2324300600.0,1199600000.0,1114901100.0,29100000.0,,1144000000.0,378100000.0,765900000.0,765900100.0,2.08,0.2125,0.1019,0.1046,0.07,0.0749,1185801100.0,1114900600.0,2.0651,2.0859,2.0859,765900000.0,765900000.0,0.1084,0.0757,DHI
2015-09-30 00:00:00,10824000000.0,8535699000.0,2288300900.0,1186000000.0,1092501400.0,30900000.0,,1123400000.0,372700000.0,750700000.0,750700100.0,2.04,0.2114,0.1009,0.1038,0.0694,0.0647,1162001500.0,1092500900.0,2.03,2.0494,2.0494,750700000.0,750700000.0,0.1074,0.0647,DHI
2015-06-30 00:00:00,10123700000.0,7976500000.0,2147199900.0,1141100000.0,1006099800.0,29300000.0,,1035400000.0,357400000.0,678000000.0,678000000.0,1.85,0.2121,0.0994,0.1023,0.067,0.0007,1063699900.0,1006099900.0,1.8374,1.8565,1.8565,678000000.0,678000000.0,0.1051,0.01,DHI
2015-03-31 00:00:00,9319900000.0,7381600000.0,1938299800.0,1093000000.0,845299700.0,28100000.0,,873400000.0,303700000.0,569700000.0,569700000.0,1.57,0.208,0.0907,0.0937,0.0611,-0.0704,901699800.0,845299800.0,1.547,1.5763,1.5763,569700000.0,569700000.0,0.0967,-0.0606,DHI
2014-12-31 00:00:00,8656900000.0,6809400000.0,1847499800.0,1028000000.0,819499800.0,25700000.0,,845200000.0,292400000.0,552800000.0,552800000.0,1.57,0.2134,0.0947,0.0976,0.0639,-0.1012,880799900.0,819499900.0,1.5042,1.5759,1.5759,552800000.0,552800000.0,0.1017,-0.0904,DHI
2014-09-30 00:00:00,8024900000.0,6268600000.0,1756299700.0,965400000.0,790899700.0,23300000.0,,814200000.0,280700000.0,533500000.0,533500000.0,1.56,0.2189,0.0986,0.1015,0.0665,-0.0949,856699800.0,790899800.0,1.4552,1.5667,1.5667,533500000.0,533500000.0,0.1068,-0.0824,DHI
2014-06-30 00:00:00,7412400000.0,5765500000.0,1646900100.0,904900100.0,742000400.0,24100000.0,,766100000.0,259400000.0,506700000.0,506700000.0,1.53,0.2222,0.1001,0.1034,0.0684,-0.099,810700500.0,742000200.0,1.386,1.541,1.541,506700000.0,506700000.0,0.1094,-0.0899,DHI
2014-03-31 00:00:00,6958200000.0,5335400000.0,1622800100.0,848000100.0,774800400.0,24600000.0,,799400000.0,259800000.0,539600000.0,539600000.0,1.66,0.2332,0.1114,0.1149,0.0775,-0.1035,844700500.0,774800200.0,1.4778,1.6702,1.6702,539600000.0,539600000.0,0.1214,-0.0941,DHI
2013-12-31 00:00:00,6654800000.0,5124800000.0,1530000000.0,813000100.0,717000300.0,22600000.0,,739600000.0,220000000.0,519600000.0,519600000.0,1.61,0.2299,0.1077,0.1111,0.0781,-0.0966,782300400.0,717000100.0,1.424,1.6113,1.6113,519600000.0,519600000.0,0.1176,-0.0872,DHI
2013-09-30 00:00:00,6259300000.0,4853500000.0,1405800000.0,766300100.0,639500200.0,18300000.0,8400000.0,657800000.0,195100000.0,462700000.0,462700000.0,1.44,0.2246,0.1022,0.1051,0.0739,-0.2057,701900200.0,639500000.0,1.268,1.4365,1.4365,462700000.0,462700000.0,0.1121,-0.1964,DHI
2013-06-30 00:00:00,5735700000.0,4473200000.0,1262499900.0,719700000.0,542799700.0,11500000.0,,554300000.0,130800000.0,423500100.0,423500000.0,1.32,0.2201,0.0946,0.0966,0.0738,-0.2275,603399700.0,542799700.0,1.1463,1.3238,1.3238,423500100.0,423500100.0,0.1052,-0.2187,DHI
2013-03-31 00:00:00,5192900000.0,4095700000.0,1097199900.0,678800000.0,418399800.0,3000000.0,14600000.0,421400000.0,-643900000.0,1065300100.0,1065300000.0,3.34,0.2113,0.0806,0.0811,0.2051,-0.2131,478099800.0,418399800.0,2.9353,3.3423,3.3423,1065300100.0,1065300100.0,0.0921,-0.2028,DHI
2012-12-31 00:00:00,4722500000.0,3757700000.0,964800000.0,642800000.0,321999900.0,-400000.0,19000000.0,321600000.0,-673300000.0,994900100.0,994900000.0,3.12,0.2043,0.0682,0.0681,0.2107,-0.211,381599900.0,321999900.0,2.7583,3.1251,3.1251,994900100.0,994900100.0,0.0808,-0.2009,DHI
