Date,Revenue,Cost of Revenue,Gross Profit,R&D Expenses,SG&A Expenses,Operating Income,Interest Expense (Operating),Non-operating Income/Expense,Non-operating Interest Expenses,EBT,Income Tax Provision,Income after Tax,Share of Subsidiary Earnings,Net Income Common,EPS (Basic),Gross Margin,EBIT Margin,EBT margin,Net Profit Margin,Free Cash Flow Margin,EBITDA,EBIT,"EPS (Diluted, from Cont. Ops)","EPS (Basic, Consolidated)","EPS (Basic, from Continuous Ops)",Income from Continuous Operations,Consolidated Net Income/Loss,EBITDA Margin,Operating Cash Flow Margin,Ticker
2016-03-31 00:00:00,113417000000.0,75122000000.0,38295000000.0,13312000000.0,21762000000.0,3049000000.0,,-446000000.0,461000000.0,2603000000.0,1354000000.0,1249000000.0,-83000000.0,1166000000.0,0.1245,0.3376,0.0269,0.023,0.0103,0.059,9731000000.0,3049000000.0,0.122,0.1245,0.1245,1166000000.0,1166000000.0,0.0858,0.1021,AMZN
2015-12-31 00:00:00,107006000000.0,71651000000.0,35355000000.0,12540000000.0,20411000000.0,2233000000.0,,-665000000.0,459000000.0,1568000000.0,950000000.0,618000000.0,-22000000.0,596000000.0,0.064,0.3304,0.0209,0.0147,0.0056,0.0696,8514000000.0,2233000000.0,0.0626,0.0639,0.0639,596000000.0,596000000.0,0.0796,0.1125,AMZN
2015-09-30 00:00:00,100588000000.0,67981000000.0,32607000000.0,11606000000.0,19111000000.0,1716000000.0,,-656000000.0,419000000.0,1060000000.0,703000000.0,357000000.0,-29000000.0,328000000.0,0.0355,0.3242,0.0171,0.0105,0.0033,0.0537,7625000000.0,1716000000.0,0.0351,0.0352,0.0352,328000000.0,328000000.0,0.0758,0.0977,AMZN
2015-06-30 00:00:00,95809000000.0,65853000000.0,29956000000.0,10832000000.0,18196000000.0,766000000.0,,-587000000.0,352000000.0,179000000.0,337000000.0,-158000000.0,-30000000.0,-188000000.0,-0.0205,0.3127,0.008,0.0019,-0.002,0.0456,6323000000.0,766000000.0,-0.0204,-0.0204,-0.0204,-188000000.0,-188000000.0,0.066,0.0937,AMZN
2015-03-31 00:00:00,91964000000.0,64092000000.0,27872000000.0,10038000000.0,17405000000.0,287000000.0,,-497000000.0,283000000.0,-210000000.0,165000000.0,-375000000.0,-31000000.0,-406000000.0,-0.044,0.3031,0.0031,-0.0023,-0.0044,0.0344,5449000000.0,287000000.0,-0.0438,-0.044,-0.044,-406000000.0,-406000000.0,0.0593,0.0853,AMZN
2014-12-31 00:00:00,88988000000.0,62752000000.0,26236000000.0,9275000000.0,16650000000.0,178000000.0,,-289000000.0,210000000.0,-111000000.0,167000000.0,-278000000.0,37000000.0,-241000000.0,-0.0265,0.2948,0.002,-0.0012,-0.0027,0.0219,4924000000.0,178000000.0,-0.0262,-0.0262,-0.0262,-241000000.0,-241000000.0,0.0553,0.0769,AMZN
2014-09-30 00:00:00,85246000000.0,60886000000.0,24360000000.0,8502000000.0,15627000000.0,97000000.0,,-187000000.0,175000000.0,-90000000.0,140000000.0,-230000000.0,15000000.0,-215000000.0,-0.0235,0.2858,0.0011,-0.0011,-0.0025,0.0126,4425000000.0,97000000.0,-0.0235,-0.023,-0.023,-215000000.0,-215000000.0,0.0519,0.0669,AMZN
2014-06-30 00:00:00,81759000000.0,58625000000.0,23134000000.0,7813000000.0,14591000000.0,616000000.0,,-115000000.0,162000000.0,501000000.0,333000000.0,168000000.0,13000000.0,181000000.0,0.0195,0.283,0.0075,0.0061,0.0022,0.0127,4531000000.0,616000000.0,0.0192,0.0197,0.0197,181000000.0,181000000.0,0.0554,0.0652,AMZN
2014-03-31 00:00:00,78123000000.0,56435000000.0,21688000000.0,7173000000.0,13687000000.0,710000000.0,,-165000000.0,150000000.0,545000000.0,252000000.0,293000000.0,7000000.0,300000000.0,0.032,0.2776,0.0091,0.007,0.0038,0.0191,4273000000.0,710000000.0,0.0321,0.0326,0.0326,300000000.0,300000000.0,0.0547,0.0684,AMZN
2013-12-31 00:00:00,74452000000.0,54181000000.0,20271000000.0,6565000000.0,12847000000.0,745000000.0,,-239000000.0,141000000.0,506000000.0,161000000.0,345000000.0,-71000000.0,274000000.0,0.0295,0.2723,0.01,0.0068,0.0037,0.0273,3998000000.0,745000000.0,0.0295,0.0299,0.0299,274000000.0,274000000.0,0.0537,0.0735,AMZN
2013-09-30 00:00:00,70134000000.0,51513000000.0,18621000000.0,6048000000.0,11821000000.0,640000000.0,,-249000000.0,130000000.0,391000000.0,176000000.0,215000000.0,-83000000.0,132000000.0,0.014,0.2655,0.0091,0.0056,0.0019,0.0055,3593000000.0,640000000.0,0.0147,0.0146,0.0146,132000000.0,132000000.0,0.0512,0.071,AMZN
2013-06-30 00:00:00,66848000000.0,49466000000.0,17382000000.0,5506000000.0,11095000000.0,637000000.0,,-225000000.0,116000000.0,412000000.0,271000000.0,141000000.0,-242000000.0,-101000000.0,-0.0115,0.26,0.0095,0.0062,-0.0015,0.0039,3311000000.0,637000000.0,-0.0111,-0.0112,-0.0112,-101000000.0,-101000000.0,0.0495,0.0678,AMZN
2013-03-31 00:00:00,63978000000.0,47745000000.0,16233000000.0,5002000000.0,10422000000.0,665000000.0,,-124000000.0,104000000.0,541000000.0,367000000.0,174000000.0,-261000000.0,-87000000.0,-0.0095,0.2537,0.0104,0.0085,-0.0014,0.0028,3067000000.0,665000000.0,-0.0095,-0.0096,-0.0096,-87000000.0,-87000000.0,0.0479,0.0664,AMZN
2012-12-31 00:00:00,61093000000.0,45971000000.0,15122000000.0,4564000000.0,9723000000.0,676000000.0,,-132000000.0,92000000.0,544000000.0,428000000.0,116000000.0,-155000000.0,-39000000.0,-0.004,0.2475,0.0111,0.0089,-0.0006,0.0065,2835000000.0,676000000.0,-0.0043,-0.0043,-0.0043,-39000000.0,-39000000.0,0.0464,0.0684,AMZN
