Date,Revenue,Cost of Revenue,Gross Profit,R&D Expenses,SG&A Expenses,Operating Income,Non-operating Income/Expense,Non-operating Interest Expenses,EBT,Income Tax Provision,Income after Tax,Net Income Common,EPS (Basic),Gross Margin,EBIT Margin,EBT margin,Net Profit Margin,Free Cash Flow Margin,EBITDA,EBIT,"EPS (Diluted, from Cont. Ops)","EPS (Basic, Consolidated)","EPS (Basic, from Continuous Ops)",Income from Continuous Operations,Consolidated Net Income/Loss,EBITDA Margin,Operating Cash Flow Margin,Ticker
2020-03-31 00:00:00,2338311000.0,836292100.0,1502018900.0,456244000.0,284681000.0,761093900.0,56320000.0,27056000.0,817414000.0,20145000.0,797269100.0,796964000.0,2.6075,0.6424,0.3255,0.3496,0.3408,0.4166,792128900.0,761093900.0,2.4718,2.6087,2.6087,797269100.0,797269000.0,0.3388,0.4224,ANET
2019-12-31 00:00:00,2410706000.0,866368100.0,1544337900.0,462759000.0,275805000.0,805773900.0,56496000.0,16135000.0,862270000.0,2403000.0,859867100.0,859444000.0,2.815,0.6406,0.3342,0.3577,0.3565,0.3929,831851900.0,805773900.0,2.6578,2.8169,2.8169,859867100.0,859867000.0,0.3451,0.3995,ANET
2019-09-30 00:00:00,2453885800.0,890859000.0,1563026800.0,471135000.0,268465000.0,823426900.0,50161000.0,,873588000.0,104091000.0,769497000.0,769087000.0,2.5275,0.637,0.3356,0.356,0.3134,0.3717,850076900.0,823426900.0,2.4153,2.5317,2.5317,769497000.0,769497000.0,0.3464,0.3797,ANET
2019-06-30 00:00:00,2362779800.0,855444000.0,1507335800.0,469992000.0,261753000.0,775590900.0,39611000.0,,815202000.0,86076000.0,729126000.0,728727000.0,2.4075,0.638,0.3283,0.345,0.3084,0.2218,801853900.0,775590900.0,2.2886,2.4101,2.4101,729126000.0,729126000.0,0.3394,0.23,ANET
2019-03-31 00:00:00,2274303800.0,823276000.0,1451027800.0,459775000.0,257302000.0,328950900.0,23631000.0,,352582000.0,-32024000.0,384606000.0,384388000.0,2.295,0.638,0.1446,0.155,0.169,0.2,353887900.0,328950900.0,1.1859,1.2711,1.2711,384606000.0,384606000.0,0.1556,0.21,ANET
2018-12-31 00:00:00,2151368800.0,777992000.0,1373376800.0,442468000.0,252562000.0,273346900.0,15454000.0,4143000.0,288801000.0,-39314000.0,328115000.0,327926000.0,2.12,0.6384,0.1271,0.1342,0.1524,0.2228,297657900.0,273346900.0,1.0146,1.0974,1.0974,328115000.0,328115000.0,0.1384,0.2339,ANET
2018-09-30 00:00:00,2023510000.0,717960000.0,1305550000.0,431209000.0,250248000.0,219093100.0,12853000.0,,231946000.0,-29680000.0,261626000.0,261413000.0,1.91,0.6452,0.1083,0.1146,0.1292,0.183,241301100.0,219093100.0,0.7713,0.8844,0.8844,261626000.0,261626000.0,0.1192,0.1932,ANET
2018-06-30 00:00:00,1897834000.0,673250000.0,1224584000.0,393230000.0,247199000.0,179155100.0,5669000.0,,184824000.0,-42000000.0,226824000.0,226514000.0,1.8075,0.6453,0.0944,0.0974,0.1194,0.3672,201006100.0,179155100.0,0.6728,0.7833,0.7833,226824000.0,226824000.0,0.1059,0.3771,ANET
2018-03-31 00:00:00,1783200000.0,632722000.0,1150478000.0,370346000.0,244540000.0,535592100.0,8334000.0,2752000.0,543926000.0,59148000.0,484778000.0,484155000.0,1.6575,0.6452,0.3004,0.305,0.2715,0.363,558082100.0,535592100.0,1.5198,1.6609,1.6609,484778000.0,484778000.0,0.313,0.3725,ANET
2017-12-31 00:00:00,1646186000.0,584417000.0,1061769000.0,349594000.0,241903000.0,470272100.0,4488000.0,2780000.0,474760000.0,51559000.0,423201000.0,422400000.0,1.46,0.645,0.2857,0.2884,0.2566,0.3744,492364100.0,470272100.0,1.3398,1.4642,1.4642,423201000.0,423201000.0,0.2991,0.3837,ANET
2017-09-30 00:00:00,1506288100.0,541529000.0,964759100.0,313812000.0,242568000.0,408379100.0,1883000.0,2957000.0,410262000.0,32111000.0,378151000.0,377153000.0,1.315,0.6405,0.2711,0.2724,0.2504,0.3296,430281100.0,408379100.0,1.2139,1.3203,1.3203,378151000.0,378151000.0,0.2857,0.3409,ANET
2017-06-30 00:00:00,1358916100.0,488354000.0,870562100.0,304850000.0,235144000.0,330568100.0,352000.0,2991000.0,330920000.0,35234000.0,295686000.0,294575000.0,1.04,0.6406,0.2433,0.2435,0.2168,0.1885,352549100.0,330568100.0,0.9669,1.0452,1.0452,295686000.0,295686000.0,0.2594,0.2019,ANET
2017-03-31 00:00:00,1222446100.0,440210000.0,782236100.0,292676000.0,222468000.0,267092100.0,-460000.0,3100000.0,266632000.0,34727000.0,231905000.0,230738000.0,0.8275,0.6399,0.2185,0.2181,0.1888,0.1985,288824100.0,267092100.0,0.7745,0.8311,0.8311,231905000.0,231905000.0,0.2363,0.2127,ANET
2016-12-31 00:00:00,1129167100.0,406051000.0,723116100.0,273581000.0,206126000.0,243409100.0,-1184000.0,3136000.0,242225000.0,58036000.0,184189000.0,182965000.0,0.6675,0.6404,0.2156,0.2145,0.162,0.1354,264651100.0,243409100.0,0.6289,0.6696,0.6696,184189000.0,184189000.0,0.2344,0.1544,ANET
2016-09-30 00:00:00,1046644000.0,377515000.0,669129000.0,259596000.0,194222000.0,215310900.0,-1681000.0,2964000.0,213630000.0,44300000.0,169330000.0,167675000.0,0.62,0.6393,0.2057,0.2041,0.1602,0.2293,235197900.0,215311000.0,0.5835,0.6231,0.6231,169330000.0,169330000.0,0.2247,0.2508,ANET
2016-06-30 00:00:00,973931000.0,349474000.0,624457000.0,247696000.0,193174000.0,183586900.0,-2325000.0,2982000.0,181262000.0,34499000.0,146763000.0,145014000.0,0.54,0.6412,0.1885,0.1861,0.1489,0.29,201646900.0,183587000.0,0.5088,0.5452,0.5452,146763000.0,146763000.0,0.207,0.3146,ANET
2016-03-31 00:00:00,900742000.0,319846000.0,580896000.0,228623000.0,188985000.0,163287900.0,-2424000.0,3082000.0,160864000.0,29009000.0,131855000.0,130004000.0,0.4875,0.6449,0.1813,0.1786,0.1443,0.3005,179828900.0,163288000.0,0.4594,0.4943,0.4943,131855000.0,131855000.0,0.1996,0.3266,ANET
2015-12-31 00:00:00,837591000.0,294031000.0,543560000.0,209448000.0,184804000.0,149307900.0,-3299000.0,3152000.0,146009000.0,24907000.0,121102000.0,119115000.0,0.45,0.649,0.1783,0.1743,0.1422,0.26,164449900.0,149308000.0,0.424,0.4589,0.4589,121102000.0,121102000.0,0.1963,0.2839,ANET
2015-09-30 00:00:00,765634000.0,261802000.0,503832000.0,196379000.0,168540000.0,138913000.0,-3363000.0,3175000.0,135550000.0,27335000.0,108215000.0,103070000.0,0.4075,0.6581,0.1814,0.177,0.1346,0.125,152972000.0,138913000.0,0.3761,0.4084,0.4084,108215000.0,108215000.0,0.1998,0.1531,ANET
2015-06-30 00:00:00,703549000.0,240508000.0,463041000.0,173862000.0,147689000.0,141490000.0,-4211000.0,3186000.0,137279000.0,35888000.0,101391000.0,95954000.0,0.3875,0.6582,0.2011,0.1951,0.1364,0.1819,154275000.0,141490000.0,0.3547,0.3884,0.3884,101391000.0,101391000.0,0.2193,0.2008,ANET
2015-03-31 00:00:00,645944000.0,217413000.0,428531000.0,158803000.0,130442000.0,139286000.0,-2759000.0,4558000.0,136527000.0,37514000.0,99013000.0,86559000.0,0.39,0.6634,0.2156,0.2114,0.134,0.1854,150985000.0,139286000.0,0.3932,0.4372,0.4372,99013000.0,99013000.0,0.2337,0.2089,ANET
2014-12-31 00:00:00,584106000.0,192015000.0,392091000.0,148909000.0,117669000.0,125513000.0,-4005000.0,6280000.0,121508000.0,34658000.0,86850000.0,68889000.0,0.3525,0.6713,0.2149,0.208,0.1179,0.2033,136409000.0,125513000.0,0.3977,0.4483,0.4483,86850000.0,86850000.0,0.2335,0.2258,ANET
2014-09-30 00:00:00,525383000.0,172259000.0,353124000.0,135932000.0,108191000.0,109001000.0,-5516000.0,7310000.0,103500000.0,33945000.0,69555000.0,55501000.0,0.2925,0.6721,0.2075,0.197,0.1056,0.1468,119719000.0,109001000.0,0.398,0.4544,0.4544,69555000.0,69555000.0,0.2279,0.1765,ANET
2014-06-30 00:00:00,471545000.0,154342000.0,317203000.0,126336000.0,97104000.0,93763000.0,-5748000.0,8343000.0,88030000.0,28485000.0,59545000.0,40154000.0,0.26,0.6727,0.1988,0.1867,0.0852,0.1552,103128000.0,93763000.0,0.4171,0.4744,0.4744,59545000.0,59545000.0,0.2187,0.1905,ANET
2014-03-31 00:00:00,417083000.0,139359000.0,277724000.0,112534000.0,85818000.0,79372000.0,-8558000.0,7911000.0,70829000.0,22651000.0,48178000.0,30890000.0,0.2125,0.6659,0.1903,0.1698,0.0741,0.0694,87120000.0,79372000.0,0.382,0.4292,0.4292,48178000.0,48178000.0,0.2089,0.1214,ANET
2013-12-31 00:00:00,361224000.0,122686000.0,238538000.0,98602000.0,73803000.0,66133000.0,-7873000.0,7119000.0,58275000.0,15815000.0,42460000.0,27655000.0,,0.6604,0.1831,0.1613,0.0766,0.0397,72295000.0,66133000.0,0.3498,0.3863,0.3863,42460000.0,42460000.0,0.2001,0.0959,ANET
2013-09-30 00:00:00,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,ANET
2013-06-30 00:00:00,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,ANET
