Date,Revenue,Cost of Revenue,Gross Profit,R&D Expenses,SG&A Expenses,Operating Income,Interest Expense (Operating),Non-operating Income/Expense,Non-operating Interest Expenses,EBT,Income Tax Provision,Income after Tax,Share of Subsidiary Earnings,Net Income Common,EPS (Basic),Gross Margin,EBIT Margin,EBT margin,Net Profit Margin,Free Cash Flow Margin,EBITDA,EBIT,"EPS (Diluted, from Cont. Ops)","EPS (Basic, Consolidated)","EPS (Basic, from Continuous Ops)",Income from Continuous Operations,Consolidated Net Income/Loss,EBITDA Margin,Operating Cash Flow Margin,Ticker
2020-03-31 00:00:00,2951411100.0,1015463100.0,1935948000.0,266448000.0,1042012100.0,566722900.0,,-27737000.0,54453000.0,538986000.0,43217000.0,495769000.0,,494051000.0,3.05,0.6559,0.192,0.1826,0.1674,0.1645,1065271900.0,566722700.0,3.0068,3.0419,3.0419,494051000.0,494051000.0,0.3609,0.3797,AKAM
2019-12-31 00:00:00,2893617100.0,987624100.0,1905993000.0,261365000.0,1039976100.0,548917900.0,,-16437000.0,49364000.0,532481000.0,53350000.0,479131000.0,,478035000.0,2.95,0.6587,0.1897,0.184,0.1652,0.1715,1035448900.0,548917700.0,2.9046,2.938,2.938,478035000.0,478035000.0,0.3578,0.3657,AKAM
2019-09-30 00:00:00,2834857200.0,973801000.0,1861056200.0,252809000.0,1017169100.0,533884300.0,,-17770000.0,47271000.0,516114000.0,61776000.0,454338000.0,,452950000.0,2.79,0.6565,0.1883,0.1821,0.1598,0.1822,1019927300.0,533884300.0,2.7389,2.7685,2.7685,452950000.0,452950000.0,0.3598,0.3747,AKAM
2019-06-30 00:00:00,2794573200.0,966109000.0,1828464200.0,248971000.0,1016929100.0,507132300.0,,-18566000.0,49710000.0,488566000.0,65923000.0,422643000.0,,422643000.0,2.59,0.6543,0.1815,0.1748,0.1512,0.2131,993356300.0,507132300.0,2.5418,2.5681,2.5681,422643000.0,422643000.0,0.3555,0.3848,AKAM
2019-03-31 00:00:00,2752258200.0,959403000.0,1792855200.0,247241000.0,1063593100.0,428467300.0,,-21516000.0,50468000.0,406951000.0,55162000.0,351789000.0,,351789000.0,2.14,0.6514,0.1557,0.1479,0.1278,0.197,915823300.0,428467300.0,2.1014,2.1239,2.1239,351789000.0,351789000.0,0.3328,0.355,AKAM
2018-12-31 00:00:00,2714474200.0,953485000.0,1760989200.0,246165000.0,1091420100.0,362499300.0,,-19410000.0,43202000.0,343089000.0,44716000.0,298373000.0,,298373000.0,1.8,0.6487,0.1335,0.1264,0.1099,0.222,838977300.0,362499300.0,1.7636,1.7833,1.7833,298373000.0,298373000.0,0.3091,0.3715,AKAM
2018-09-30 00:00:00,2659580900.0,939498000.0,1720082900.0,245496000.0,1101396000.0,274320100.0,,-12085000.0,33470000.0,262235000.0,30357000.0,231878000.0,,231878000.0,1.33,0.6467,0.1031,0.0986,0.0872,0.1972,724636000.0,274320100.0,1.3672,1.3823,1.3823,231878000.0,231878000.0,0.2725,0.3458,AKAM
2018-06-30 00:00:00,2614392900.0,925742000.0,1688650900.0,241673000.0,1098548000.0,249036100.0,,-6066000.0,23650000.0,242970000.0,54764000.0,188206000.0,,188206000.0,1.03,0.6459,0.0953,0.0929,0.072,0.1595,679358000.0,249036100.0,1.099,1.1077,1.1077,188206000.0,188206000.0,0.2599,0.3234,AKAM
2018-03-31 00:00:00,2557465900.0,904935000.0,1652530900.0,235337000.0,1038124000.0,277512100.0,,-304000.0,19092000.0,277208000.0,75311000.0,201897000.0,,201897000.0,1.11,0.6462,0.1085,0.1084,0.0789,0.1618,686478900.0,277512100.0,1.1763,1.1835,1.1835,201897000.0,201897000.0,0.2684,0.3325,AKAM
2017-12-31 00:00:00,2489034900.0,875837000.0,1613197900.0,222434000.0,990687000.0,314289100.0,,-97000.0,18839000.0,314192000.0,91426000.0,222766000.0,,222766000.0,1.26,0.6481,0.1263,0.1262,0.0895,0.1552,705441000.0,314289100.0,1.2898,1.2985,1.2985,222766000.0,222766000.0,0.2834,0.3218,AKAM
2017-09-30 00:00:00,2454628100.0,849477000.0,1605151100.0,209516000.0,949949100.0,412626100.0,,2077000.0,18669000.0,414703000.0,123223000.0,291480000.0,,291480000.0,1.68,0.6539,0.1681,0.1689,0.1187,0.1645,788220100.0,412626000.0,1.6739,1.6872,1.6872,291480000.0,291480000.0,0.3211,0.3209,AKAM
2017-06-30 00:00:00,2414253100.0,828454000.0,1585799100.0,194631000.0,923509100.0,433138100.0,,1746000.0,18589000.0,434884000.0,131315000.0,303569000.0,,303569000.0,1.77,0.6568,0.1794,0.1801,0.1257,0.1903,795985100.0,433138000.0,1.7341,1.7491,1.7491,303569000.0,303569000.0,0.3297,0.3327,AKAM
2017-03-31 00:00:00,2380556100.0,820097000.0,1560459100.0,178948000.0,892808100.0,457725100.0,,717000.0,18582000.0,458442000.0,137990000.0,320452000.0,,320452000.0,1.86,0.6555,0.1923,0.1926,0.1346,0.2092,816473200.0,457725000.0,1.8243,1.84,1.84,320452000.0,320452000.0,0.343,0.3457,AKAM
2016-12-31 00:00:00,2347988100.0,809106000.0,1538882100.0,167628000.0,867801100.0,466510100.0,,-148000.0,18638000.0,466362000.0,145635000.0,320727000.0,,320727000.0,1.81,0.6554,0.1987,0.1986,0.1366,0.2366,819450100.0,466510000.0,1.8201,1.8337,1.8337,320727000.0,320727000.0,0.349,0.3713,AKAM
2016-09-30 00:00:00,2303083900.0,798738000.0,1504345900.0,158547000.0,849761000.0,458743900.0,,-4637000.0,18599000.0,454107000.0,141194000.0,312913000.0,,312913000.0,1.78,0.6532,0.1992,0.1972,0.1359,0.2672,807965900.0,458743900.0,1.7634,1.7768,1.7768,312913000.0,312913000.0,0.3508,0.4058,AKAM
2016-06-30 00:00:00,2270048900.0,777475000.0,1492573900.0,154602000.0,840784000.0,462668000.0,,-6261000.0,18563000.0,456407000.0,131454000.0,324953000.0,,324953000.0,1.83,0.6575,0.2038,0.2011,0.1431,0.2172,802128900.0,462668000.0,1.8187,1.8342,1.8342,324953000.0,324953000.0,0.3534,0.3812,AKAM
2016-03-31 00:00:00,2238636900.0,751062000.0,1487574900.0,153605000.0,840676000.0,458748000.0,,-9172000.0,18602000.0,449576000.0,131058000.0,318518000.0,,318518000.0,1.79,0.6645,0.2049,0.2008,0.1423,0.221,787122000.0,458748000.0,1.7731,1.7907,1.7907,318518000.0,318518000.0,0.3516,0.3954,AKAM
2015-12-31 00:00:00,2197447900.0,725620000.0,1471827900.0,148591000.0,829253000.0,466150000.0,,-9526000.0,18525000.0,456624000.0,135218000.0,321406000.0,,321406000.0,1.81,0.6698,0.2121,0.2078,0.1463,0.1586,784238000.0,466150000.0,1.7815,1.8017,1.8017,321406000.0,321406000.0,0.3569,0.3611,AKAM
2015-09-30 00:00:00,2154584000.0,695609000.0,1458975000.0,143334000.0,806885000.0,479552000.0,,-9546000.0,18408000.0,470006000.0,139913000.0,330093000.0,,330093000.0,1.86,0.6771,0.2226,0.2181,0.1532,0.1315,784957000.0,479552100.0,1.8263,1.8495,1.8495,330093000.0,330093000.0,0.3643,0.3443,AKAM
2015-06-30 00:00:00,2101596000.0,671217000.0,1430379000.0,137521000.0,778036000.0,484101900.0,,-10503000.0,18260000.0,473599000.0,140391000.0,333208000.0,,333208000.0,1.88,0.6806,0.2303,0.2254,0.1585,0.1596,781988000.0,484102000.0,1.8419,1.868,1.868,333208000.0,333208000.0,0.3721,0.3486,AKAM
2015-03-31 00:00:00,2036908000.0,640625000.0,1396283000.0,132880000.0,740725000.0,490192900.0,,-10436000.0,18098000.0,479757000.0,140863000.0,338894000.0,,338894000.0,1.91,0.6855,0.2407,0.2355,0.1664,0.1459,772640900.0,490193000.0,1.8731,1.9012,1.9012,338894000.0,338894000.0,0.3793,0.3283,AKAM
2014-12-31 00:00:00,1963874000.0,610943000.0,1352931000.0,125286000.0,704880000.0,489518900.0,,-9743000.0,15463000.0,479776000.0,145828000.0,333948000.0,,333948000.0,1.88,0.6889,0.2493,0.2443,0.17,0.1728,752387900.0,489519000.0,1.843,1.8732,1.8732,333948000.0,333948000.0,0.3831,0.3351,AKAM
2014-09-30 00:00:00,1863559000.0,581693000.0,1281866000.0,119389000.0,662595000.0,469192900.0,,-6379000.0,11087000.0,462814000.0,145624000.0,317190000.0,,317190000.0,1.78,0.6879,0.2518,0.2483,0.1702,0.1851,709750900.0,469192900.0,1.7477,1.778,1.778,317190000.0,317190000.0,0.3809,0.3403,AKAM
2014-06-30 00:00:00,1761307000.0,554920000.0,1206387000.0,111663000.0,618920000.0,448474900.0,,-2566000.0,6827000.0,445909000.0,140118000.0,305791000.0,,305791000.0,1.72,0.6849,0.2546,0.2532,0.1736,0.1937,665089900.0,448474900.0,1.6824,1.7139,1.7139,305791000.0,305791000.0,0.3776,0.3514,AKAM
2014-03-31 00:00:00,1663378000.0,530307000.0,1133071000.0,100208000.0,574754000.0,433626900.0,,2927000.0,2929000.0,436554000.0,141754000.0,294800000.0,,294800000.0,1.66,0.6812,0.2607,0.2625,0.1772,0.166,631139900.0,433626900.0,1.6206,1.6525,1.6525,294800000.0,294800000.0,0.3794,0.3365,AKAM
2013-12-31 00:00:00,1577922000.0,511087000.0,1066835000.0,93879000.0,535598000.0,413967900.0,,5586000.0,,419554000.0,126067000.0,293487000.0,,293487000.0,1.65,0.6761,0.2624,0.2659,0.186,0.1926,598398900.0,413967900.0,1.6144,1.6469,1.6469,293487000.0,293487000.0,0.3792,0.3574,AKAM
2013-09-30 00:00:00,1519813900.0,516630000.0,1003183900.0,87730000.0,498217000.0,393950000.0,,6237000.0,,400187000.0,118757000.0,281430000.0,,281430000.0,1.58,0.6601,0.2592,0.2633,0.1852,0.1882,583364900.0,393950000.0,1.5489,1.5816,1.5816,281430000.0,281430000.0,0.3838,0.3585,AKAM
2013-06-30 00:00:00,1469344900.0,518812000.0,950532900.0,82224000.0,469981000.0,374588000.0,,6436000.0,,381024000.0,131119000.0,249905000.0,,249905000.0,1.4,0.6469,0.2549,0.2593,0.1701,0.1792,569505900.0,374588000.0,1.3769,1.4059,1.4059,249905000.0,249905000.0,0.3876,0.3554,AKAM
2013-03-31 00:00:00,1422544900.0,525367000.0,897177900.0,79169000.0,450881000.0,344096000.0,,7375000.0,,351471000.0,119222000.0,232249000.0,,232249000.0,1.3,0.6307,0.2419,0.2471,0.1633,0.2056,544999900.0,344096000.0,1.279,1.3058,1.3058,232249000.0,232249000.0,0.3831,0.3731,AKAM
2012-12-31 00:00:00,1373946900.0,529900000.0,844046900.0,74744000.0,433448000.0,314487000.0,,7104000.0,,321591000.0,117602000.0,203989000.0,,203989000.0,1.14,0.6143,0.2289,0.2341,0.1485,0.2249,518649900.0,314487000.0,1.1224,1.1467,1.1467,203989000.0,203989000.0,0.3775,0.3858,AKAM
