Date,Revenue,Cost of Revenue,Gross Profit,SG&A Expenses,Operating Income,Interest Expense (Operating),Non-operating Income/Expense,Non-operating Interest Expenses,EBT,Income Tax Provision,Income after Tax,Share of Subsidiary Earnings,Net Income Common,EPS (Basic),Gross Margin,EBIT Margin,EBT margin,Net Profit Margin,Free Cash Flow Margin,EBITDA,EBIT,"EPS (Diluted, from Cont. Ops)","EPS (Basic, Consolidated)","EPS (Basic, from Continuous Ops)",Income from Continuous Operations,Consolidated Net Income/Loss,EBITDA Margin,Operating Cash Flow Margin,Ticker
2016-06-30 00:00:00,2494992900.0,1778651100.0,716341800.0,472901000.0,243440800.0,,-11142000.0,11142000.0,232299000.0,88789000.0,143510000.0,82000.0,143738000.0,3.4,0.2871,0.0976,0.0931,0.0576,0.0602,263087800.0,243440900.0,3.3122,3.4009,3.4009,143592000.0,143592000.0,0.1054,0.0757,POOL
2016-03-31 00:00:00,2427958900.0,1734093100.0,693865800.0,463713000.0,230152800.0,,-9041000.0,9041000.0,221112000.0,85073000.0,136039000.0,115000.0,136227000.0,3.17,0.2858,0.0948,0.0911,0.0561,0.0536,248626800.0,230152900.0,3.0869,3.1688,3.1688,136154000.0,136154000.0,0.1024,0.0675,POOL
2015-12-31 00:00:00,2363138900.0,1687495100.0,675643800.0,459422000.0,216221800.0,,-8072000.0,8072000.0,208150000.0,80137000.0,128013000.0,211000.0,128275000.0,2.97,0.2859,0.0915,0.0881,0.0543,0.0495,233609800.0,216221900.0,2.8975,2.9747,2.9747,128224000.0,128224000.0,0.0989,0.0618,POOL
2015-09-30 00:00:00,2324506000.0,1661137100.0,663368900.0,453858000.0,209510800.0,,-8162000.0,8162000.0,201349000.0,77937000.0,123412000.0,254000.0,123595000.0,2.86,0.2854,0.0901,0.0866,0.0532,0.0596,226259800.0,209510800.0,2.8026,2.8755,2.8755,123666000.0,123666000.0,0.0973,0.0699,POOL
2015-06-30 00:00:00,2294263000.0,1638938100.0,655324900.0,452869000.0,202455800.0,,-7553000.0,7553000.0,194903000.0,75944000.0,118959000.0,262000.0,118984000.0,2.74,0.2856,0.0882,0.085,0.0519,0.0412,218839800.0,202455800.0,2.685,2.7543,2.7543,119221000.0,119221000.0,0.0954,0.0506,POOL
2015-03-31 00:00:00,2290648000.0,1636607100.0,654040900.0,458218000.0,195822800.0,,-7547000.0,7547000.0,188276000.0,73247000.0,115029000.0,246000.0,114923000.0,2.59,0.2855,0.0855,0.0822,0.0502,0.0355,211931800.0,195822800.0,2.5415,2.6081,2.6081,115275000.0,115275000.0,0.0925,0.0443,POOL
2014-12-31 00:00:00,2246562000.0,1603222100.0,643339900.0,454470000.0,188869800.0,,-7485000.0,7485000.0,181385000.0,70559000.0,110826000.0,204000.0,110692000.0,2.49,0.2864,0.0841,0.0807,0.0493,0.0465,204751800.0,188869800.0,2.4434,2.5074,2.5074,111030000.0,111030000.0,0.0911,0.0542,POOL
2014-09-30 00:00:00,2210908900.0,1577796000.0,633113000.0,450325000.0,182787900.0,,-7200000.0,7200000.0,175588000.0,67893000.0,107695000.0,339000.0,107912000.0,2.43,0.2864,0.0827,0.0794,0.0488,0.0314,198569900.0,182787900.0,2.3829,2.4473,2.4473,108034000.0,108034000.0,0.0898,0.04,POOL
2014-06-30 00:00:00,2173529900.0,1554104000.0,619426000.0,441720000.0,177705900.0,,-6880000.0,6880000.0,170826000.0,65678000.0,105148000.0,260000.0,105408000.0,2.33,0.285,0.0818,0.0786,0.0485,0.0308,193058900.0,177705900.0,2.283,2.3455,2.3455,105408000.0,105408000.0,0.0888,0.0401,POOL
2014-03-31 00:00:00,2115681900.0,1515066000.0,600616000.0,433416000.0,167199900.0,,-7067000.0,7067000.0,160133000.0,62298000.0,97835000.0,243000.0,98078000.0,2.11,0.2839,0.079,0.0757,0.0464,0.0416,182163900.0,167199900.0,2.0658,2.1215,2.1215,98078000.0,98078000.0,0.0861,0.0509,POOL
2013-12-31 00:00:00,2079699900.0,1488423000.0,591277000.0,425791000.0,165485900.0,,-6748000.0,6748000.0,158738000.0,61590000.0,97148000.0,182000.0,97330000.0,2.09,0.2843,0.0796,0.0763,0.0468,0.0415,180081900.0,165485900.0,2.0478,2.103,2.103,97330000.0,97330000.0,0.0866,0.0505,POOL
2013-09-30 00:00:00,2045729000.0,1461307000.0,584422000.0,422419000.0,162002900.0,,-6344000.0,6344000.0,155659000.0,61532000.0,94127000.0,181000.0,94308000.0,2.03,0.2857,0.0792,0.0761,0.0461,0.0154,176073900.0,162002900.0,1.9795,2.0302,2.0302,94308000.0,94308000.0,0.0861,0.0237,POOL
2013-06-30 00:00:00,1995599000.0,1422233000.0,573366000.0,416781000.0,149638900.0,,-6487000.0,6487000.0,143152000.0,60001000.0,83151000.0,200000.0,83351000.0,1.79,0.2873,0.075,0.0717,0.0418,0.0177,163277900.0,149638900.0,1.7475,1.792,1.792,83351000.0,83351000.0,0.0818,0.0263,POOL
2013-03-31 00:00:00,1962382000.0,1394777000.0,567605000.0,414879000.0,145779900.0,,-6606000.0,6606000.0,139174000.0,57603000.0,81571000.0,190000.0,81761000.0,1.74,0.2892,0.0743,0.0709,0.0417,0.0503,159065900.0,145779900.0,1.7029,1.7437,1.7437,81761000.0,81761000.0,0.0811,0.0576,POOL
2012-12-31 00:00:00,1953974000.0,1386567000.0,567407000.0,415592000.0,144868900.0,,-6469000.0,6469000.0,138400000.0,56744000.0,81656000.0,316000.0,81972000.0,1.75,0.2904,0.0741,0.0708,0.042,0.0526,157744900.0,144868900.0,1.7057,1.7463,1.7463,81972000.0,81972000.0,0.0807,0.0609,POOL
