Date,Revenue,Cost of Revenue,Gross Profit,R&D Expenses,SG&A Expenses,Operating Income,Non-operating Income/Expense,Non-operating Interest Expenses,EBT,Income Tax Provision,Income after Tax,Net Income Common,EPS (Basic),Gross Margin,EBIT Margin,EBT margin,Net Profit Margin,Free Cash Flow Margin,EBITDA,EBIT,"EPS (Diluted, from Cont. Ops)","EPS (Basic, Consolidated)","EPS (Basic, from Continuous Ops)",Income from Continuous Operations,Consolidated Net Income/Loss,EBITDA Margin,Operating Cash Flow Margin,Ticker
2015-03-31 00:00:00,5144529000.0,43131000.0,5101398000.0,150241000.0,3826903200.0,888639800.0,-130221000.0,106969000.0,758419000.0,288071000.0,470348000.0,499901000.0,2.3467,0.9916,0.1727,0.1474,0.0972,0.1354,928116900.0,888639800.0,2.165,2.2231,2.2231,470348000.0,470348000.0,0.1804,0.1468,RJF
2014-12-31 00:00:00,5036530000.0,39419000.0,4997111000.0,144418000.0,3757121200.0,863181800.0,-127397000.0,106103000.0,735785000.0,282118000.0,453667000.0,490342000.0,2.3133,0.9922,0.1714,0.1461,0.0974,0.1331,904218900.0,863181800.0,2.0959,2.1525,2.1525,453667000.0,453667000.0,0.1795,0.1451,RJF
2014-09-30 00:00:00,4965460000.0,39875000.0,4925585000.0,139672000.0,3727012200.0,833604000.0,-117656000.0,104091000.0,715948000.0,267797000.0,448151000.0,480248000.0,2.2733,0.992,0.1679,0.1442,0.0967,0.0901,874963000.0,833604000.0,2.0807,2.135,2.135,448151000.0,448151000.0,0.1762,0.1022,RJF
2014-06-30 00:00:00,4804945000.0,38579000.0,4766366000.0,134523000.0,3618685100.0,763392800.0,-94106000.0,105359000.0,669287000.0,236260000.0,433026900.0,461169000.0,2.1866,0.992,0.1589,0.1393,0.096,0.1345,807194800.0,763392700.0,2.0208,2.0715,2.0715,433026900.0,433027000.0,0.168,0.1452,RJF
2014-03-31 00:00:00,4701390000.0,38510000.0,4662880000.0,131181000.0,3567866100.0,707888000.0,-88637000.0,106499000.0,619251000.0,215898000.0,403352900.0,422177000.0,2.0066,0.9918,0.1506,0.1317,0.0898,0.119,745680000.0,707887900.0,1.8907,1.9363,1.9363,403352900.0,403353000.0,0.1586,0.1312,RJF
2013-12-31 00:00:00,4667063000.0,40039000.0,4627024000.0,126002000.0,3512934100.0,717173000.0,-91618000.0,107722000.0,625555000.0,206051000.0,419503900.0,398233000.0,1.8933,0.9914,0.1537,0.134,0.0853,0.0796,700929000.0,717172900.0,1.9761,2.021,2.021,419503900.0,419504000.0,0.1502,0.0939,RJF
2013-09-30 00:00:00,4595798000.0,40253000.0,4555545000.0,124387000.0,3468842100.0,706845900.0,-112936000.0,110371000.0,593910000.0,197033000.0,396876900.0,367154000.0,1.7533,0.9912,0.1538,0.1292,0.0799,0.1277,692573900.0,706845800.0,1.8826,1.921,1.921,396876900.0,396877000.0,0.1507,0.1436,RJF
2013-06-30 00:00:00,4539003000.0,42712000.0,4496291000.0,124247000.0,3452680000.0,728219900.0,-175473000.0,111275000.0,552747000.0,193504000.0,359243000.0,329492000.0,1.5933,0.9906,0.1604,0.1218,0.0726,0.1099,695696900.0,728219900.0,1.7246,1.753,1.753,359243000.0,359243000.0,0.1533,0.1297,RJF
2013-03-31 00:00:00,4517037000.0,44471000.0,4472566000.0,125608000.0,3406313900.0,771087700.0,-209247000.0,112637000.0,561841000.0,193832000.0,368009000.0,321500000.0,1.56,0.9902,0.1707,0.1244,0.0712,0.0897,742911700.0,771087700.0,1.7801,1.8046,1.8046,368009000.0,368009000.0,0.1645,0.1103,RJF
2012-12-31 00:00:00,4236592000.0,42136000.0,4194456000.0,121502000.0,3207417900.0,711816700.0,-201377000.0,103350000.0,510440000.0,185403000.0,325037000.0,308978000.0,1.5267,0.9901,0.168,0.1205,0.0729,0.1258,731137700.0,711816700.0,1.6004,1.6174,1.6174,325037000.0,325037000.0,0.1726,0.1485,RJF
