CEO,salary,bonus,stockAwards,optionAwards,nonEquityIncentiveCompensation,total,Revenue,Net Income Common,salary/revenue,bonus/revenue,stockAwards/revenue,optionAwards/revenue,nonEquityIncentiveCompensation/revenue,all_Equity_Awards
True,13124389,5650000,75964974,8386364,17677462,121313154,127628945500.0,4218522250.0,0.00010283238609066154,4.4268954647125874e-05,0.0005952017679249728,6.570895001244056e-05,0.00013850668381491877,84351338
False,5200056,2375000,23619022,1240882,5773410,39176562,80155857500.0,2748736750.0,6.487431065159524e-05,2.9629774717337408e-05,0.0002946637056437204,1.5480864888757507e-05,7.20273000635044e-05,24859904
False,4459967,0,14759061,0,3372218,28031065,82761493000.0,5141977750.0,5.388939757285432e-05,0.0,0.00017833246435029876,0.0,4.074621998421415e-05,14759061
True,7964460,0,36822115,0,7894036,53271311,73365828000.0,4643500250.0,0.00010855816961542368,0.0,0.0005018973547194206,0.0,0.00010759826768396861,36822115
False,8946040,800000,48217698,9094427,13634591,86804854,365838250000.0,20515750000.0,2.445353923489411e-05,2.1867587656566803e-06,0.00013180059220160823,2.485914745109348e-05,3.72694517317421e-05,57312125
True,24689868,730000,133986923,55133276,53552024,384953793,408841000000.0,21412500000.0,6.038990218691374e-05,1.7855352080637705e-06,0.0003277237923789444,0.00013485261018342094,0.00013098496481517264,189120199
False,5337104,0,10804819,0,4174058,20401479,16969646550.0,3120000000.0,0.00031450884874204997,0.0,0.0006367144399952161,0.0,0.0002459720058223605,10804819
True,6585870,0,36350786,499989,7724653,51233298,14080192975.0,2508324000.0,0.00046774003820071935,0.0,0.002581696576498803,3.551009569881268e-05,0.0005486184041451321,36850775
False,9129565,0,35178383,14305526,22375256,97389996,841581750000.0,141934250000.0,1.0848102397657744e-05,0.0,4.180031589325695e-05,1.699837953948027e-05,2.658714498027078e-05,49483909
True,17412767,0,110253684,44704146,54827286,270643419,899736500000.0,163459750000.0,1.9353185071407017e-05,0.0,0.00012253997031353068,4.96858202373695e-05,6.093704768007078e-05,154957830
True,10657778,6137500,97373293,2710920,7127468,124521176,51397275000.0,3505750000.0,0.0002073607598846437,0.00011941294553067259,0.0018945224819798326,5.2744430516987526e-05,0.00013867404448971273,100084213
False,8091460,878750,38889868,813276,5287881,54101362,60954525000.0,3999150000.0,0.0001327458461861527,1.441648507637456e-05,0.0006380144542181241,1.3342340047765117e-05,8.675124611339355e-05,39703144
True,8089584,32258333,39740000,4768000,0,116521586,1290449250000.0,300632000000.0,6.268812198542484e-06,2.499775407672948e-05,3.0795476846532325e-05,3.694837282442529e-06,0.0,44508000
True,102807705,148615000,365677466,12730000,0,903772282,4710019500000.0,1056462250000.0,2.1827447848145853e-05,3.1552947923039385e-05,7.763820638109885e-05,2.7027488952009645e-06,0.0,378407466
False,8639267,1385624,12523253,5368078,8357990,47646472,178772250000.0,13444500000.0,4.832554828839487e-05,7.750777875201549e-06,7.005143695400153e-05,3.0027467909588875e-05,4.6752166513538874e-05,17891331
True,11271635,2666752,28785327,16734116,15554200,91383277,138125000000.0,10644750000.0,8.160459728506787e-05,1.930680180995475e-05,0.00020840055746606335,0.00012115197104072398,0.00011260959276018099,45519443
True,16019230,0,81056546,6110976,29618173,136011661,110090500000.0,12485750000.0,0.00014550964887978526,0.0,0.0007362719399039881,5.550865878527212e-05,0.0002690347759343449,87167522
False,5834077,0,26122716,1479470,6214435,40337394,71281250000.0,8372750000.0,8.184588513809733e-05,0.0,0.00036647387637001315,2.075538798772468e-05,8.718190267426568e-05,27602186
True,10684981,833000,47279356,5454848,23020000,89023061,66230500000.0,13229250000.0,0.00016133021795094405,1.2577286899540243e-05,0.0007138607741146451,8.236157057549014e-05,0.0003475740029140653,52734204
False,8440770,0,22041931,2324089,14120000,48308612,85602000000.0,17183500000.0,9.860482231723558e-05,0.0,0.0002574931777294923,2.714993808555875e-05,0.00016494941706969463,24366020
True,7460416,0,65259761,4866872,13094817,92601047,28476000000.0,3420750000.0,0.0002619896052816407,0.0,0.0022917460668633234,0.00017091136395561173,0.0004598545090602613,70126633
False,5252916,0,16091846,765032,5689075,29244235,35111750000.0,3833250000.0,0.0001496056448339943,0.0,0.0004583037302327568,2.1788489608179597e-05,0.00016202766880033038,16856878
True,8598076,26483713,49031501,11770959,14626241,88717356,219080750000.0,741250000.0,3.924615010675288e-05,0.0001208856232234005,0.00022380561048837016,5.372886024901777e-05,6.676187204946121e-05,60802460
False,6092307,9529745,24095467,5528883,8059140,46791348,245065500000.0,6256250000.0,2.485991296204484e-05,3.888652217468391e-05,9.832255866288808e-05,2.2560837816828563e-05,3.288565709983657e-05,29624350
False,6525000,0,15001130,0,7384290,29207959,10616330750.0,4545485750.0,0.0006146191328863788,0.0,0.0014130239866537693,0.0,0.0006955595274761009,15001130
True,9100000,0,32041847,0,17240089,58689735,10616330750.0,4545485750.0,0.0008571699784315781,0.0,0.0030181658573514205,0.0,0.001623921617174559,32041847
True,11239551,0,104760245,0,25651147,157142268,57619683100.0,13837044250.0,0.00019506443623602644,0.0,0.0018181329601932503,0.0,0.00044518028597071547,104760245
False,5775387,0,29579757,0,7904219,45716639,50972078425.0,11999079150.0,0.0001133049147387205,0.0,0.0005803129461068274,0.0,0.00015506958405924566,29579757
True,11928750,0,60601008,16580831,20531909,123674856,169257000000.0,16671500000.0,7.04771442244634e-05,0.0,0.0003580413690423439,9.796245354697295e-05,0.0001213061143704544,77181839
False,10148864,0,27515783,7663005,9840157,58211973,243487500000.0,23237000000.0,4.1681252631038555e-05,0.0,0.00011300696339647826,3.147186200523641e-05,4.041339699163201e-05,35178788
False,3749710,925000,13650098,0,7056500,28706649,135446000000.0,8608500000.0,2.7684169336857492e-05,6.829289901510565e-06,0.00010077889343354548,0.0,5.209825317838843e-05,13650098
True,10,0,16000004,0,0,36657706,135446000000.0,8608500000.0,7.383016109741152e-11,0.0,0.00011812828728792287,0.0,0.0,16000004
True,12578143,96239,20031080,71699520,19827548,129341601,211305905666.66666,8347445833.333333,5.952575229885869e-05,4.5544869981919125e-07,9.4796593293511e-05,0.0003393162144417554,9.383338311082415e-05,91730600
False,6567445,38866,4230141,13386376,5040515,30537081,194822758416.66666,7680639583.333333,3.3709845058010275e-05,1.9949414696653376e-07,2.1712766179775642e-05,6.871053520025937e-05,2.5872311022410794e-05,17616517
False,8454635,0,14311886,11940724,11237426,63468314,492372500000.0,87846250000.0,1.7171216914023427e-05,0.0,2.906719201417626e-05,2.425140315513153e-05,2.2823017126261114e-05,26252610
True,15352167,0,46485143,41043783,26615874,175610487,409864250000.0,72244750000.0,3.7456711581944507e-05,0.0,0.00011341594930516628,0.00010013994389605826,6.493826675539523e-05,87528926
False,6339634,312426,16133313,5444698,6606667,46117770,919267083333.3334,17001083333.333334,6.896400529225955e-06,3.3986423060762625e-07,1.7550191116926934e-05,5.922868444562493e-06,7.186885204290918e-06,21578011
True,11184376,769231,53435757,19910027,16188096,126681835,1017230833333.3334,18544083333.333332,1.0994924292011728e-05,7.562010261518812e-07,5.2530610800400106e-05,1.957277183071361e-05,1.591388647447277e-05,73345784
True,15926250,0,11678869,0,42648403,90053406,235518500000.0,9342250000.0,6.762207639739553e-05,0.0,4.958790498410953e-05,0.0,0.00018108302744794996,11678869
False,15311013,1869398,4197731,13395000,21929940,68892449,210311000000.0,8041250000.0,7.280176976002206e-05,8.88873145009058e-06,1.995963596768595e-05,6.369139036950041e-05,0.00010427386109143125,17592731
True,9496596,1860822,40179911,10338386,12669478,75675590,85908750000.0,3352250000.0,0.0001105428259635951,2.1660447858920074e-05,0.00046770452369519983,0.00012034147860375108,0.00014747599051318985,50518297
False,4800853,0,7629570,2278611,4487378,19443928,77413500000.0,3419750000.0,6.201570785457317e-05,0.0,9.855606580247631e-05,2.943428471778178e-05,5.796634953851718e-05,9908181
False,8950000,5210441,19251020,0,17783133,51489100,159781518750.0,15427623400.0,5.6013987537591856e-05,3.2609785166408675e-05,0.00012048339601853985,0.0,0.00011129655756886464,19251020
True,12800000,0,113527638,0,155107575,281947044,197284352000.0,20227279050.0,6.488096937358722e-05,0.0,0.0005754518128229451,0.0,0.0007862132674364361,113527638
False,6728890,1400914,30733695,863869,6257535,51999937,106901827250.0,10111725000.0,6.294457422382367e-05,1.3104677778087278e-05,0.0002874945713334381,8.080956352408841e-06,5.85353418269097e-05,31597564
True,22178060,14515466,111329065,2252068,27478285,223839325,259823256500.0,23538150000.0,8.535825583419243e-05,5.586669259531816e-05,0.0004284799848161398,8.667692147103853e-06,0.00010575760372705512,113581133
False,6636965,0,18611326,7660695,7647890,44359178,85525666666.66667,6655250000.0,7.760202590255557e-05,0.0,0.00021761100176555186,8.957188290454716e-05,8.942216176820213e-05,26272021
True,19805076,4500000,97314405,49680922,39097860,226113631,142381200000.0,11399283333.333334,0.00013909895407539759,3.160529620483603e-05,0.0006834779100049726,0.0003489289456754122,0.00027459987695004675,146995327
False,2958750,0,8340928,4466474,5587337,21819882,93471500000.0,11859500000.0,3.165403358242887e-05,0.0,8.923498606527123e-05,4.778434068138417e-05,5.9775835415073046e-05,12807402
True,7413703,0,35020032,20187444,19391217,98864980,130249500000.0,17980000000.0,5.691924345199022e-05,0.0,0.00026886884018748633,0.00015499056810198888,0.0001488774774567273,55207476
True,15176476,501537,40104047,0,27530409,88747286,201570950500.0,10730680250.0,7.529098792437355e-05,2.488141266169204e-06,0.00019895747328928728,0.0,0.0001365792488040086,40104047
False,4402036,500000,15355081,0,5822950,26377405,82529931750.0,4533288000.0,5.333866037033285e-05,6.058408015101745e-06,0.00018605469160587305,0.0,7.055561390307341e-05,15355081
True,16204167,5218715,169664654,1119445,30302457,186328579,395654305000.0,68066202250.0,4.095536632667247e-05,1.3190087745917487e-05,0.00042882044212813505,2.8293512438844814e-06,7.658821505809219e-05,170784099
False,12175023,0,41223724,70,13812489,82262596,375706429000.0,66900602250.0,3.240568183090633e-05,0.0,0.00010972323287020463,1.8631568319529608e-10,3.6764047495178745e-05,41223794
True,20626273,4914000,41559966,3600079,52602075,265232361,684855500000.0,59275250000.0,3.0117700741251256e-05,7.175236235965105e-06,6.068428449505041e-05,5.25669867585206e-06,7.6807552834138e-05,45160045
False,10308024,1605700,15501964,1027541,14370688,86829713,633289500000.0,55724500000.0,1.6276953904967634e-05,2.5354912721590993e-06,2.4478479431602767e-05,1.622545455119657e-06,2.2692130534297505e-05,16529505
True,15924059,0,81432346,22167845,41602049,171841059,198219250000.0,19095500000.0,8.033558294666133e-05,0.0,0.00041081956469919044,0.00011183497566457345,0.0002098789547432956,103600191
False,9540805,0,18669833,7868239,17060847,57030739,198219250000.0,19095500000.0,4.8132585508218806e-05,0.0,9.418778953103697e-05,3.96946260264833e-05,8.60705859799187e-05,26538072
True,10397800,0,32113965,0,12717485,82610181,43922799225.0,5870250000.0,0.00023672899231071265,0.0,0.0007311456821204,0.0,0.0002895417692951012,32113965
False,5009532,0,8198407,0,4125134,22351086,36967574875.0,4894975000.0,0.00013551151291203004,0.0,0.00022177291931433466,0.0,0.00011158789869090648,8198407
False,7818466,2050000,25463963,9403668,9249452,54636489,880415500000.0,45413250000.0,8.880427479979623e-06,2.3284460575716804e-06,2.8922665491463974e-05,1.068094325917706e-05,1.050578050931634e-05,34867631
True,15631570,3425824,98808959,35559444,29354025,185619696,871267250000.0,44320750000.0,1.7941188538878283e-05,3.932001346314808e-06,0.00011340832448367593,4.081347485516069e-05,3.369118373266067e-05,134368403
True,11170555,0,81305306,16535330,27927937,137107749,107834670600.0,22431173675.0,0.00010358964271737665,0.0,0.0007539811226538861,0.00015333964399386778,0.0002589884760124635,97840636
False,5734440,0,30560946,3118474,9809759,50025398,81274480675.0,15596829500.0,7.055646437078879e-05,0.0,0.0003760214245133963,3.8369657660073384e-05,0.00012069912866287287,33679420
True,22452182,18416517,133171111,0,37616357,281516557,340740500000.0,2583000000.0,6.589231981522595e-05,5.4048511990796515e-05,0.0003908285366723357,0.0,0.0001103959083231961,133171111
False,6525354,2889002,19802526,0,6571319,47495986,213072000000.0,-1695500000.0,3.062511263798153e-05,1.3558806412855749e-05,9.293818990763685e-05,0.0,3.0840837838852594e-05,19802526
True,7332584,3291962,45229504,0,8799229,67361450,194504250000.0,11593000000.0,3.769883691487461e-05,1.6924884674756465e-05,0.0002325373558675453,0.0,4.523926340941136e-05,45229504
False,4859825,1652078,15418215,0,3715245,26607325,200273750000.0,12885250000.0,2.4265911034271842e-05,8.249099045681223e-06,7.698570082199989e-05,0.0,1.8550833546583116e-05,15418215
True,37221832,0,23238655,32474095,63812944,198876991,153460734000.0,21467249175.0,0.00024254955016701535,0.0,0.0001514306258954815,0.00021161175340136194,0.00041582587504110336,55712750
False,9286650,0,1499976,10857000,6537936,29899241,83746618500.0,11514631575.0,0.00011088985043617015,0.0,1.7910884366035626e-05,0.00012964105529825063,7.806805954798044e-05,12356976
True,5942636,0,24616852,831570,8616976,41298884,25033558133.333332,2499250000.0,0.0002373867896983892,0.0,0.0009833540988814344,3.3218210354712876e-05,0.0003442169888157489,25448422
False,4084367,0,8695356,264335,4375230,18745863,32302516541.666668,3111325000.0,0.00012644113949238659,0.0,0.00026918509549508175,8.183108571712582e-06,0.00013544548438993717,8959691
False,6977938,750000,17587096,8003943,8560671,43263932,375487000000.0,37538250000.0,1.8583700634109836e-05,1.9974060353620766e-06,4.683809559318964e-05,2.131616540652539e-05,2.2798847896198803e-05,25591039
True,16407251,0,80357070,27499618,40023335,174966146,460560500000.0,46964750000.0,3.5624529242086546e-05,0.0,0.00017447668655909486,5.9709024113010126e-05,8.690136257885771e-05,107856688
True,24041667,1243281,81443855,23925429,51896667,184244345,73315773900.0,-2590582500.0,0.0003279194329011918,1.6957892331543675e-05,0.0011108640155812364,0.00032633398963548277,0.0007078513154725085,105369284
False,8750466,0,13783408,6417727,6720650,36200517,76352159575.0,-3814353500.0,0.00011460666009590077,0.0,0.00018052414072794744,8.405429572291178e-05,8.802174080483434e-05,20201135
False,9672351,0,29056753,23465710,17556665,80788516,174451500000.0,69436500000.0,5.544435559453487e-05,0.0,0.00016656063719715794,0.00013451136848923628,0.0001006392321074912,52522463
True,12746250,0,82441407,51574936,40265162,190479579,151462500000.0,61950750000.0,8.415449368655608e-05,0.0,0.000544302431294875,0.0003405129058347776,0.0002658424494511843,134016343
False,7347962,500000,23138481,2141782,7974830,49461951,153678500000.0,8764500000.0,4.7813858151921056e-05,3.2535455512644903e-06,0.00015056420384113587,1.3936770595756725e-05,5.189294533718119e-05,25280263
True,12527602,1000000,57240422,6750116,27037510,139515999,180008250000.0,9490750000.0,6.959459913642847e-05,5.555300937595916e-06,0.00031798777000498587,3.7498925743681195e-05,0.00015020150465325894,63990538
True,10472488,0,31130239,17880781,30416259,97825490,73028500000.0,5376000000.0,0.0001434027537194383,0.0,0.0004262752076244206,0.00024484661467783126,0.0004164984766221407,49011020
False,6604731,0,8899160,5189406,10233933,36537703,72500750000.0,5388750000.0,9.109879552970141e-05,0.0,0.00012274576469898586,7.157727333855167e-05,0.00014115623631479675,14088566
True,15485558,0,31196100,30201608,18789132,192733247,363554178750.0,78947424550.0,4.259491130935048e-05,0.0,8.580866848308782e-05,8.307319724350714e-05,5.168179352140097e-05,61397708
False,2975846,0,4875301,5253859,2548773,16699521,88533377750.0,20833249850.0,3.361270151019399e-05,0.0,5.506737824650545e-05,5.934325712541788e-05,2.878883721343163e-05,10129160
False,2631199,117795,10347791,0,1012434,14173123,41881521616.666664,4964480250.0,6.282481864156817e-05,2.812576894367747e-06,0.00024707294770021245,0.0,2.417376353387084e-05,10347791
True,7669732,332715,69998690,0,15611960,93717527,47786421616.666664,5574180250.0,0.00016050023710762634,6.962542679361404e-06,0.0014648238481114115,0.0,0.0003267028472070182,69998690
True,17242083,0,91059762,39786764,81629865,269906844,2162760833333.3333,10924916666.666668,7.972255986079521e-06,0.0,4.210348208481983e-05,1.839628468704931e-05,3.7743361975992875e-05,130846526
False,9742017,2281833,40463956,13212470,19057147,90549620,2682328083333.3335,13560166666.666668,3.631925960337253e-06,8.50691238770599e-07,1.5085386553353822e-05,4.925747182865432e-06,7.1047039765238754e-06,53676426
True,10635538,0,49406139,15251566,23475010,120750120,45170400400.0,12688249900.0,0.00023545370211064146,0.0,0.0010937724386432491,0.0003376451363047913,0.0005196989575500863,64657705
False,5950755,1550000,14918229,4804611,7593500,40792033,48893700400.0,13227649900.0,0.00012170801046590452,3.1701425486707486e-05,0.0003051155645400895,9.826646297362267e-05,0.00015530630608600858,19722840
True,19888047,10000000,150335171,31049650,41682200,276520569,399391250000.0,47867500000.0,4.979590063628084e-05,2.5038104865842704e-05,0.0003764107776522395,7.774243927477129e-05,0.00010436432946390287,181384821
False,11240004,500000,43356036,11526247,13299085,89879998,434647250000.0,52162250000.0,2.5860060083205406e-05,1.1503581352464556e-06,9.974993744927639e-05,2.6518624010620105e-05,3.059742124216822e-05,54882283
False,8765744,5546772,17091778,10301894,11640166,70968523,295068416666.6667,42260916666.666664,2.9707496651200382e-05,1.8798257240340586e-05,5.7924796537300246e-05,3.49135773878431e-05,3.944904077331218e-05,27393672
True,16675564,10175239,38714228,29367854,43154603,184805492,324709166666.6667,46263166666.666664,5.13553841771226e-05,3.133646981529625e-05,0.00011922739477121833,9.044356308594101e-05,0.0001329023243877213,68082082
True,18687500,0,92520924,24726044,64100000,213852469,948540750000.0,58662250000.0,1.970131488815847e-05,0.0,9.754027330929114e-05,2.6067455720800607e-05,6.757748678694088e-05,117246968
False,10312705,900000,26037465,7548707,27150000,76521897,1057926750000.0,53934750000.0,9.748033122331011e-06,8.507205248378491e-07,2.4611784322496807e-05,7.135377756541273e-06,2.5663402499275115e-05,33586172
False,12673616,3267710,21573420,0,18056344,59916857,140696579250.0,2895060750.0,9.007764131550484e-05,2.3225227062512254e-05,0.00015333293897406536,0.0,0.0001283353447272955,21573420
True,19125139,11675302,69228966,0,37256151,164715785,105497807750.0,2633051750.0,0.0001812847054160706,0.00011066866932123525,0.0006562123657019783,0.0,0.00035314621028227004,69228966
True,11623932,0,23644224,0,13922058,49331781,86132712750.0,6540817400.0,0.0001349537432280629,0.0,0.0002745092223976192,0.0,0.00016163496487575795,23644224
False,8132992,0,10831608,0,5263818,25585046,106897262750.0,8238327825.0,7.608232232307557e-05,0.0,0.00010132727182483445,0.0,4.924184085340389e-05,10831608
True,12136544,0,27744085,24804207,30253308,110903868,60090325000.0,6838400100.0,0.0002019716817973609,0.0,0.0004617063562229028,0.00041278204103572413,0.0005034638770883666,52548292
False,6104220,0,8970456,7125361,9222001,39434234,51887950000.0,6056725100.0,0.00011764234277900746,0.0,0.00017288129517546946,0.00013732207574205572,0.00017772914520616058,16095817
True,5000000,1890000,36354084,11987474,15890000,72076083,3912116750.0,1456515250.0,0.0012780804662846526,0.0004831144162555987,0.009292688926014286,0.00306419127189903,0.004061739721852626,48341558
False,3276667,3425000,7018334,885503,4910000,19685137,4619240000.0,1739013250.0,0.0007093519713199574,0.0007414639637689317,0.0015193698530494193,0.00019169885089322054,0.0010629454195928334,7903837
False,6694687,1746868,11392209,735716,3815912,32853663,51192114900.0,5677985750.0,0.0001307757456998519,3.4123770885660365e-05,0.0002225383542417389,1.4371666445841643e-05,7.454101100245812e-05,12127925
True,10395422,3463606,38314576,2213171,12269708,83997901,36158481725.0,4051488500.0,0.0002874960867843242,9.578958614308356e-05,0.0010596290046522964,6.120752018384146e-05,0.00033933139376028377,40527747
True,39933858,1700000,94814493,86925268,132366484,367098911,560841000000.0,65052750000.0,7.1203528272719e-05,3.031162129730173e-06,0.00016905770619480388,0.00015499092969308592,0.00023601427855666758,181739761
False,6766521,0,11221823,9450062,16200000,46324069,142014000000.0,16377000000.0,4.7646858760403904e-05,0.0,7.90191319165716e-05,6.654317179996338e-05,0.00011407326038277916,20671885
True,14113602,0,53021152,46025643,25208766,185887705,344984750000.0,53993250000.0,4.091079968027572e-05,0.0,0.00015369129215131973,0.00013341355813554077,7.307211695589443e-05,99046795
False,7897102,700000,29933971,16429102,8514468,76472253,378482500000.0,59508250000.0,2.0865170780683385e-05,1.849491059692324e-06,7.908944535084184e-05,4.340782466824754e-05,2.2496332062909118e-05,46363073
False,9323462,5251000,40786157,57361490,828038,114243288,45711430925.0,10365091150.0,0.00020396346846584743,0.00011487279863576049,0.0008922529042444321,0.00125486095795414,1.8114462471292676e-05,98147647
True,11194230,4911000,83440081,67804218,8316902,176941767,51096473350.0,12384947550.0,0.0002190802860957135,9.611230830669452e-05,0.0016329909978023954,0.001326984301549649,0.000162768611113941,151244299
True,23855449,0,28434376,0,41981108,262622712,604342250000.0,132093500000.0,3.94734093140104e-05,0.0,4.70501210200015e-05,0.0,6.94657836681119e-05,28434376
False,6825950,0,6962590,0,7660736,63536144,276118000000.0,61561750000.0,2.4721133718192947e-05,0.0,2.5215994610999645e-05,0.0,2.7744428106823894e-05,6962590
True,16603937,6565754,126346941,15536250,16538648,192406475,219807863000.0,2193505500.0,7.553841238154433e-05,2.9870423698173162e-05,0.0005748062843411566,7.068104747463015e-05,7.524138479067967e-05,141883191
True,9837629,1020609,36031553,0,6039612,62208560,229691806500.0,3689127750.0,4.2829690574966155e-05,4.443384444364148e-06,0.0001568691262829177,0.0,2.6294416383546534e-05,36031553
True,16563899,0,56722819,24691801,25267285,135354123,145264106250.0,14652369600.0,0.00011402609651893962,0.0,0.00039048062500986885,0.0001699786797813999,0.00017394031913509948,81414620
False,6960466,999993,16295656,50002962108,5748079,39834054,106745041500.0,6799514775.0,6.520645738846801e-05,9.36805106773976e-06,0.0001526596062075633,0.46843358160107135,5.3848674554124374e-05,50019257764
False,7531866,0,22096549,6624083,13570799,53705255,953486000000.0,25578750000.0,7.899293749462499e-06,0.0,2.3174487092626425e-05,6.947226283343437e-06,1.4232824603612428e-05,28720632
True,17110417,0,82136126,28552091,51362299,202698155,1047559750000.0,13507000000.0,1.633359529134257e-05,0.0,7.840710374754281e-05,2.7255811422689733e-05,4.903042427890151e-05,110688217
True,4455769,17497622,47570795,0,9771269,79565455,4080799500.0,684773500.0,0.0010918862835579155,0.004287792624950086,0.011657224276762433,0.0,0.0023944496660519587,47570795
False,2186967,4751607,9423095,0,4339823,20796892,4446143500.0,730234000.0,0.0004918795356020335,0.0010687030231930211,0.0021193861601632967,0.0,0.0009760870291298516,9423095
True,11325389,1250000,23311362,10860295,15632261,89080248,684149750000.0,111219000000.0,1.6553962052898506e-05,1.827085371294808e-06,3.407347879612614e-05,1.5874148897956916e-05,2.2849180314689877e-05,34171657
True,16870321,0,65349856,31460961,23233200,217087701,466648000000.0,74139750000.0,3.615213394250056e-05,0.0,0.0001400410073545799,6.741904176167047e-05,4.97874200682313e-05,96810817
False,3910745,2281958,2000000,42333024,560000,52449544,11356128250.0,2288338750.0,0.0003443730921231891,0.00020094507122178724,0.00017611636254636346,0.0037277691012339528,4.931258151298177e-05,44333024
True,6450319,9435000,3750000,155121536,1500000,178979671,11054450000.0,2872633000.0,0.0005835042901275052,0.0008535024356707028,0.00033922990288978646,0.014032496958238537,0.00013569196115591458,158871536
False,5562884,3335000,17327107,6546964,4701730,40027867,69669500000.0,-10970250000.0,7.984676221302004e-05,4.786886657719662e-05,0.0002487043397756551,9.39717379915171e-05,6.748620271424368e-05,23874071
True,10099614,7875000,48712928,21858038,14399550,110621171,66486250000.0,-3140500000.0,0.00015190530372821448,0.00011844554325142416,0.0007326767263907951,0.000328760277500987,0.0002165793679144184,70570966
False,12720594,77064349,68477942,0,0,159723280,551188750000.0,92198750000.0,2.3078471757632933e-05,0.00013981480754097394,0.00012423682812829544,0.0,0.0,68477942
True,14300000,77851075,143226933,2624999,0,240493623,378524000000.0,59052500000.0,3.777831788737306e-05,0.0002056701160296309,0.0003783826996438799,6.934828438883664e-06,0.0,145851932
False,6302444,5087500,18789931,7221,6206241,41160642,19037006000.0,5827114000.0,0.00033106277321129173,0.00026724265359794497,0.0009870213309803022,3.793138479863903e-07,0.00032600929999181594,18797152
True,9600000,3393690,56673790,0,10977801,81257488,12442436000.0,3681391000.0,0.0007715530945869442,0.00027275125224674655,0.004554878964215689,0.0,0.0008822871180530886,56673790
False,8211938,7273193,100639052,0,19477157,136141142,1160838250000.0,306792000000.0,7.07414491209262e-06,6.265466355885499e-06,8.669515498821648e-05,0.0,1.6778527930140136e-05,100639052
True,15426139,13554000,226253811,0,50458774,306305684,1170207500000.0,307495500000.0,1.3182396284419644e-05,1.1582561212434547e-05,0.00019334503581629753,0.0,4.311951000143137e-05,226253811
True,12125000,1421875,43838444,38211988,58370970,158751565,69892000000.0,8195000000.0,0.00017348194357007956,2.034388771247067e-05,0.0006272312138728323,0.0005467290677044583,0.0008351595318491387,82050432
False,7196093,581654,9130076,8378691,14982981,41950904,85115250000.0,10091250000.0,8.454528418820365e-05,6.833722511535829e-06,0.00010726721709681873,9.843936309885714e-05,0.00017603168644866814,17508767
False,5160000,4848876,2867113,0,66754,17027749,41066015000.0,9909789525.0,0.00012565134454852755,0.00011807515289710968,6.981717120592295e-05,0.0,1.6255290414713966e-06,2867113
True,11103077,14534332,8267709,0,1112750,43767264,56354241250.0,13266369550.0,0.00019702291706393972,0.00025791017104679763,0.00014670961433625902,0.0,1.9745630059387945e-05,8267709
True,18777459,50050000,61749258,86651212,0,219643615,79795660025.0,6953884250.0,0.00023531930175296523,0.0006272270946104002,0.0007738423114822779,0.0010859138450994973,0.0,148400470
False,10286553,28050000,32937781,35284634,0,107764561,69875573050.0,5738161250.0,0.0001472124313404826,0.00040142783487340575,0.0004713776154140606,0.0005049637871985938,0.0,68222415
True,8086779,0,11803517,31502832,8103034,65487848,28185026275.0,4726474750.0,0.00028691756115810114,0.0,0.00041878680136160347,0.0011177151900668221,0.0002874942858289033,43306349
False,1905658,0,1620648,4313369,1625340,9607611,14700183225.0,2550893250.0,0.0001296349828319912,0.0,0.00011024678911782748,0.00029342280527935394,0.00011056596881294994,5934017
False,5964459,100000,28692135,8790378,6561451,51360573,227446000000.0,54357250000.0,2.6223626706998586e-05,4.3966479955681786e-07,0.0001261492178363216,3.864819781398662e-05,2.8848390387168822e-05,37482513
True,14225079,500000,115047681,30302759,24887440,187677404,249898250000.0,48026500000.0,5.692348385793018e-05,2.000814331432893e-06,0.0004603780978858395,0.00012126038897831417,9.959029324935248e-05,145350440
True,28659206,9090299,122966630,38998201,43148622,265723354,134187340550.0,-2927221250.0,0.0002135760786564005,6.774334272324916e-05,0.0009163802598366646,0.00029062503839897435,0.0003215550872619183,161964831
False,6323469,830425,15048544,3574769,6330375,36623612,43258981600.0,-1478547750.0,0.00014617701957181535,1.9196591535109094e-05,0.00034787097253348193,8.263645762756468e-05,0.00014633666271977148,18623313
False,5838261,0,18081050,0,13752314,38009411,52996750000.0,7410000000.0,0.00011016262317972329,0.0,0.000341172807766514,0.0,0.00025949353498091863,18081050
True,10420394,0,92287517,3999997,33631920,143471514,39944000000.0,5473250000.0,0.0002608750751051472,0.0,0.0023104225165231323,0.00010014012116963749,0.0008419767674744642,96287514
False,4132635,0,7019578,4549662,3463550,23580112,24020126575.0,3588259750.0,0.00017204884358524658,0.0,0.00029223734429884035,0.00018941040904985322,0.00014419366147740628,11569240
True,7960192,0,22133955,14206288,9416277,59962787,23816725000.0,3557862250.0,0.000334226977050791,0.0,0.0009293450295957987,0.0005964836895081082,0.0003953640561412201,36340243
False,7326588,5481486,33451450,818055,7631477,64563727,108782000000.0,5607500000.0,6.735110588148774e-05,5.0389641668658415e-05,0.00030750905480686144,7.520132007133533e-06,7.015385817506572e-05,34269505
True,13013462,9200502,80889920,2125500,20484360,140819726,102416250000.0,7742500000.0,0.00012706442581133365,8.983439639705614e-05,0.0007898152881012535,2.075354252865146e-05,0.0002000108381238329,83015420
