Date,Revenue,Cost of Revenue,Gross Profit,SG&A Expenses,Operating Income,EBT,Income Tax Provision,Income after Tax,Net Income Common,EPS (Basic),Gross Margin,EBIT Margin,EBT margin,Net Profit Margin,Free Cash Flow Margin,"EPS (Diluted, from Cont. Ops)","EPS (Basic, Consolidated)","EPS (Basic, from Continuous Ops)",Income from Continuous Operations,Consolidated Net Income/Loss,EBITDA Margin,Operating Cash Flow Margin,Ticker
2018-12-31 00:00:00,3033000000.0,251000000.0,2782000000.0,1639000000.0,1143000000.0,1143000000.0,259000000.0,884000000.0,850000000.0,4.36,0.9172,0.0,0.3769,0.2803,0.3452,4.2809,4.5663,4.5663,884000000.0,884000000.0,0.0,0.3877,ZION
2018-09-30 00:00:00,2941000000.0,207000000.0,2734000000.0,1620000000.0,1114000000.0,1114000000.0,331000000.0,783000000.0,748000000.0,3.79,0.9296,0.0,0.3788,0.2543,0.2802,3.7482,4.0031,4.0031,783000000.0,783000000.0,0.0,0.323,ZION
2018-06-30 00:00:00,2870000000.0,176000000.0,2694000000.0,1629000000.0,1065000000.0,1065000000.0,345000000.0,720000000.0,685000000.0,3.43,0.9387,0.0,0.3711,0.2387,0.2303,3.4296,3.6462,3.6462,720000000.0,720000000.0,0.0,0.2753,ZION
2018-03-31 00:00:00,2816000000.0,148000000.0,2668000000.0,1608000000.0,1060000000.0,1060000000.0,369000000.0,691000000.0,652000000.0,3.24,0.9474,0.0,0.3764,0.2315,0.2401,3.2951,3.4714,3.4714,691000000.0,691000000.0,0.0,0.2923,ZION
2017-12-31 00:00:00,2736000000.0,127000000.0,2609000000.0,1673000000.0,936000000.0,936000000.0,344000000.0,592000000.0,550000000.0,2.71,0.9536,0.0,0.3421,0.201,0.2774,2.8237,2.9485,2.9485,592000000.0,592000000.0,0.0,0.3392,ZION
2017-09-30 00:00:00,2662000000.0,112000000.0,2550000000.0,1674000000.0,876000000.0,882000000.0,278000000.0,604000000.0,559000000.0,2.75,0.9579,0.0,0.3313,0.21,0.2998,2.9052,2.9927,2.9927,604000000.0,604000000.0,0.0,0.3696,ZION
2017-06-30 00:00:00,2602000000.0,99000000.0,2503000000.0,1676000000.0,825000000.0,831000000.0,260000000.0,571000000.0,524000000.0,2.57,0.962,0.0,0.3194,0.2014,0.2967,2.7604,2.8156,2.8156,571000000.0,571000000.0,0.0,0.3728,ZION
2017-03-31 00:00:00,2525000000.0,91000000.0,2434000000.0,1679000000.0,751000000.0,757000000.0,240000000.0,517000000.0,461000000.0,2.25,0.964,0.0,0.2998,0.1826,0.223,2.5108,2.5414,2.5414,517000000.0,517000000.0,0.0,0.3046,ZION
2016-12-31 00:00:00,2470000000.0,87000000.0,2383000000.0,1678000000.0,699000000.0,705000000.0,236000000.0,469000000.0,411000000.0,2.0,0.9648,0.0,0.2854,0.1664,0.1619,2.2961,2.3007,2.3007,469000000.0,469000000.0,0.0,0.2413,ZION
2016-09-30 00:00:00,2432488000.0,90515000.0,2341973000.0,1689386000.0,644560900.0,644561000.0,210545000.0,434016000.0,375583000.0,1.82,0.9628,0.0,0.265,0.1544,0.1228,2.1237,2.1273,2.1273,434016000.0,434016000.0,0.0,0.2025,ZION
2016-06-30 00:00:00,2378662000.0,99368000.0,2279294000.0,1676630000.0,594340000.0,594340000.0,186325000.0,408015000.0,342821000.0,1.66,0.9582,0.0,0.2499,0.1441,0.1305,1.998,2.0016,2.0016,408015000.0,408015000.0,0.0,0.2069,ZION
2016-03-31 00:00:00,2216216000.0,108900000.0,2107316000.0,1658875000.0,439799000.0,439799000.0,131824000.0,307975000.0,250721000.0,1.21,0.9509,0.0,0.1984,0.1131,0.1889,1.5094,1.5122,1.5122,307975000.0,307975000.0,0.0,0.2627,ZION
2015-12-31 00:00:00,2190000000.0,118000000.0,2072000000.0,1612000000.0,451000000.0,451000000.0,142000000.0,309000000.0,247000000.0,1.2,0.9461,0.0,0.2059,0.1128,0.1402,1.517,1.5202,1.5202,309000000.0,309000000.0,0.0,0.2119,ZION
2015-09-30 00:00:00,2173943100.0,125015000.0,2048928100.0,1609302000.0,430012200.0,430012000.0,141214000.0,288798000.0,225178000.0,1.13,0.9425,0.0,0.1978,0.1036,0.125,1.4058,1.4084,1.4084,288798000.0,288798000.0,0.0,0.1908,ZION
2015-06-30 00:00:00,2168116100.0,137619000.0,2030497100.0,1583286000.0,437230100.0,437230000.0,153543000.0,283687000.0,220067000.0,1.12,0.9365,0.0,0.2017,0.1015,0.1292,1.3972,1.4,1.4,283687000.0,283687000.0,0.0,0.1893,ZION
2015-03-31 00:00:00,2305603100.0,152995000.0,2152608100.0,1534916000.0,607293100.0,607293000.0,218016000.0,389277000.0,325657000.0,1.69,0.9336,0.0,0.2634,0.1412,0.0896,1.9736,1.9786,1.9786,389277000.0,389277000.0,0.0,0.147,ZION
2014-12-31 00:00:00,2345706100.0,172998000.0,2172708100.0,1540362000.0,621423200.0,621423000.0,222961000.0,398462000.0,326568000.0,1.73,0.9262,0.0,0.2649,0.1392,0.0872,2.0668,2.0731,2.0731,398462000.0,398462000.0,0.0,0.1621,ZION
2014-09-30 00:00:00,2229142000.0,199450000.0,2029692000.0,1585661900.0,432523200.0,432523000.0,157347000.0,275176000.0,200370000.0,1.05,0.9105,0.0,0.194,0.0899,0.1167,1.4518,1.4569,1.4569,275176000.0,275176000.0,0.0,0.1903,ZION
2014-06-30 00:00:00,2248392000.0,213879000.0,2034513100.0,1565953900.0,456147200.0,456147000.0,165345000.0,290802000.0,330950000.0,1.78,0.9049,0.0,0.2029,0.1472,0.1469,1.5693,1.5751,1.5751,290802000.0,290802000.0,0.0,0.2175,ZION
2014-03-31 00:00:00,2278732000.0,229547000.0,2049185100.0,1643004900.0,392742100.0,392742000.0,138464000.0,254278000.0,281845000.0,1.52,0.8993,0.0,0.1724,0.1237,0.2692,1.3752,1.3798,1.3798,254278000.0,254278000.0,0.0,0.3349,ZION
2013-12-31 00:00:00,2278812000.0,245077000.0,2033735100.0,1612927900.0,406432000.0,406432000.0,142977000.0,263455000.0,293979000.0,1.59,0.8925,0.0,0.1784,0.129,0.3276,1.4296,1.433,1.433,263455000.0,263455000.0,0.0,0.3665,ZION
2013-09-30 00:00:00,2372361000.0,255395000.0,2116966100.0,1544336900.0,557262000.0,557262000.0,194649000.0,362613000.0,389021000.0,2.1,0.8923,0.0,0.2349,0.164,0.3424,1.9701,1.9743,1.9743,362613000.0,362613000.0,0.0,0.3779,ZION
2013-06-30 00:00:00,2410990000.0,268348000.0,2142642000.0,1571661900.0,554942000.0,554942000.0,194246000.0,360696000.0,241636000.0,1.31,0.8887,0.0,0.2302,0.1002,0.2649,1.9641,1.9667,1.9667,360696000.0,360696000.0,0.0,0.2975,ZION
2013-03-31 00:00:00,2433862000.0,292016000.0,2141846000.0,1553982900.0,571325100.0,571325000.0,202191000.0,369134000.0,241466000.0,1.31,0.88,0.0,0.2347,0.0992,0.2551,2.0124,2.0144,2.0144,369134000.0,369134000.0,0.0,0.2837,ZION
2012-12-31 00:00:00,2458592000.0,306782000.0,2151810000.0,1593233900.0,541566100.0,541566000.0,193416000.0,348150000.0,178631000.0,0.97,0.8752,0.0,0.2203,0.0727,0.2714,1.8999,1.9016,1.9016,348150000.0,348150000.0,0.0,0.2994,ZION
